token,tau,pinball
$michi,0.95,0.02090290242855006
ALCH,0.05,0.019219976622305193
ALCH,0.25,0.03804169383179872
ALCH,0.5,0.025772716452632283
ALCH,0.75,0.023236185390595566
ALCH,0.95,0.01921859278199885
ALCH,0.05,0.015794164254415995
ALCH,0.25,0.02896482329505957
ALCH,0.5,0.06246707024740863
ALCH,0.75,0.0583681850795482
ALCH,0.95,0.018529180423308422
ALCH,0.05,0.036665464916499274
ALCH,0.25,0.13001432809185834
ALCH,0.5,0.18651025921526884
ALCH,0.75,0.1638200054846646
ALCH,0.95,0.08822021827151073
ALCH,0.05,0.08587224771305274
ALCH,0.25,0.2030120042112348
ALCH,0.5,0.2682375248907563
ALCH,0.75,0.26946451352172934
ALCH,0.95,0.08798092019799153
ALCH,0.05,0.08046495350032425
ALCH,0.25,0.07729071549154837
ALCH,0.5,0.10729010964637938
ALCH,0.75,0.1645263209771774
ALCH,0.95,0.11521392737592924
ALCH,0.05,0.08775871018821839
ALCH,0.25,0.09649061221500572
ALCH,0.5,0.10795636802873249
ALCH,0.75,0.23104469278659642
ALCH,0.95,0.10164761590821969
ALCH,0.05,0.08435926718569152
ALCH,0.25,0.11420483348117168
ALCH,0.5,0.07282998679149497
ALCH,0.75,0.11230375126382493
ALCH,0.95,0.11845861437543792
ALCH,0.05,0.07223172254748904
ALCH,0.25,0.12362190006379468
ALCH,0.5,0.07334063783411689
ALCH,0.75,0.25542780125424264
ALCH,0.95,0.13314995856263132
ALCH,0.05,0.04320892401877454
ALCH,0.25,0.11773503029140368
ALCH,0.5,0.038690586483469576
ALCH,0.75,0.35480770268550854
ALCH,0.95,0.18715186324829794
ALCH,0.05,0.02992116900061997
ALCH,0.25,0.07678779453572725
ALCH,0.5,0.036960257491267405
ALCH,0.75,0.10146188134902778
ALCH,0.95,0.12430617389138711
ALCH,0.05,0.03679449802249908
ALCH,0.25,0.06032377660023112
ALCH,0.5,0.02318080398362071
ALCH,0.75,0.08563289356482366
ALCH,0.95,0.09122697508942662
ALCH,0.05,0.035801517821048685
ALCH,0.25,0.11034364924221923
ALCH,0.5,0.07047804533626467
ALCH,0.75,0.08534531519875921
ALCH,0.95,0.15975958875591875
ALCH,0.05,0.016048053825648886
ALCH,0.25,0.03856119254505696
ALCH,0.5,0.06677434702785374
ALCH,0.75,0.08145617751895327
ALCH,0.95,0.09358499756370313
ALCH,0.05,0.016657768736825354
ALCH,0.25,0.027722419517946628
ALCH,0.5,0.027775467261002773
ALCH,0.75,0.018852015399438964
ALCH,0.95,0.0821750309214359
ALCH,0.05,0.016282071285876994
ALCH,0.25,0.025488705164590036
ALCH,0.5,0.028909428554216767
ALCH,0.75,0.05362249136136649
ALCH,0.95,0.07685200733161958
ALCH,0.05,0.016901601264119548
ALCH,0.25,0.024065978022571155
ALCH,0.5,0.04160187753368318
ALCH,0.75,0.05941410386885839
ALCH,0.95,0.0717120467509696
ALCH,0.05,0.013122893125944802
ALCH,0.25,0.03332982352347156
ALCH,0.5,0.034305487876711636
ALCH,0.75,0.06100342970953751
ALCH,0.95,0.029187909217474366
ALCH,0.05,0.011906816172893893
ALCH,0.25,0.01693122319503643
ALCH,0.5,0.02817394707168555
ALCH,0.75,0.03847854154463659
ALCH,0.95,0.021638214225055585
ALCH,0.05,0.010777377239232727
ALCH,0.25,0.023872341780785216
ALCH,0.5,0.030225703746359762
ALCH,0.75,0.024451448897906517
ALCH,0.95,0.02006582429912163
ALCH,0.05,0.006163419245073306
ALCH,0.25,0.023955576936826466
ALCH,0.5,0.02214484083266809
ALCH,0.75,0.04303900884284526
ALCH,0.95,0.018687694258142408
ALCH,0.05,0.009873711769359507
ALCH,0.25,0.026337238387109413
ALCH,0.5,0.027153213532566518
ALCH,0.75,0.05069837642838856
ALCH,0.95,0.02008030629122119
ALCH,0.05,0.010025565000364367
ALCH,0.25,0.027227047844209786
ALCH,0.5,0.016452408774789026
ALCH,0.75,0.042331358091769654
ALCH,0.95,0.020874972058434693
ALCH,0.05,0.014095286343309123
ALCH,0.25,0.03553878049967344
ALCH,0.5,0.01847207130215566
ALCH,0.75,0.024977281170119336
ALCH,0.95,0.01553305060147602
ALCH,0.05,0.00973472394562068
ALCH,0.25,0.017010583196472636
ALCH,0.5,0.010898783676386388
ALCH,0.75,0.021837419551306653
ALCH,0.95,0.02122609965850068
ALCH,0.05,0.009373413468949937
ALCH,0.25,0.014307654712991115
ALCH,0.5,0.008833797400902817
ALCH,0.75,0.02381521851852163
ALCH,0.95,0.022573419768304074
AVA,0.05,0.020559540568091467
AVA,0.25,0.04949322670283243
AVA,0.5,0.04558411105224621
AVA,0.75,0.042650263002728284
AVA,0.95,0.026268711647635123
AVA,0.05,0.025576886046290045
AVA,0.25,0.047844108647766205
AVA,0.5,0.028913118289027064
AVA,0.75,0.026019848198090435
AVA,0.95,0.030711098782541787
AVA,0.05,0.01847375851911318
AVA,0.25,0.03373980523692108
AVA,0.5,0.022617634684268
AVA,0.75,0.04077557028128664
AVA,0.95,0.04258440416047865
AVA,0.05,0.022680574032976495
AVA,0.25,0.03272302428002866
AVA,0.5,0.015288110853671702
AVA,0.75,0.029494991208967328
AVA,0.95,0.0243499544083076
AVA,0.05,0.015347695687988916
AVA,0.25,0.031393383840346255
AVA,0.5,0.02538129418521462
AVA,0.75,0.04858679625353728
AVA,0.95,0.023705882576087158
AVA,0.05,0.013317968558770541
AVA,0.25,0.030029904547011644
AVA,0.5,0.03227446232778103
AVA,0.75,0.035025159943327354
AVA,0.95,0.06615280117529737
AVA,0.05,0.014740731406711388
AVA,0.25,0.0274798460000988
AVA,0.5,0.019921829936323045
AVA,0.75,0.04050330721225868
AVA,0.95,0.02578113095168687
AVA,0.05,0.017183729113933597
AVA,0.25,0.050542534212284024
AVA,0.5,0.019570250828471084
AVA,0.75,0.06792965441406577
AVA,0.95,0.03625270582397274
AVA,0.05,0.02940752601980277
AVA,0.25,0.07955758780709003
AVA,0.5,0.06505947097147725
AVA,0.75,0.058951316445159045
AVA,0.95,0.07569269679619488
AVA,0.05,0.03134081402321197
AVA,0.25,0.05481459471340677
AVA,0.5,0.06355672603190535
AVA,0.75,0.041200634381663444
AVA,0.95,0.03623588078494772
AVA,0.05,0.031533399991004185
AVA,0.25,0.06603997203222589
AVA,0.5,0.02358984027490253
AVA,0.75,0.02421290885941543
AVA,0.95,0.016754613391032666
AVA,0.05,0.040657230361081924
AVA,0.25,0.11187003620170816
AVA,0.5,0.10008190981351023
AVA,0.75,0.08874187624846115
AVA,0.95,0.045750327017419185
AVA,0.05,0.03374367799145351
AVA,0.25,0.08752963088992087
AVA,0.5,0.07202599270769637
AVA,0.75,0.06648473707363177
AVA,0.95,0.04693286652407593
AVA,0.05,0.02606661788707938
AVA,0.25,0.03300175948759818
AVA,0.5,0.03808104527621999
AVA,0.75,0.07557503966467748
AVA,0.95,0.026978214852794547
AVA,0.05,0.033769059004351044
AVA,0.25,0.06764302717691577
AVA,0.5,0.051894587558761585
AVA,0.75,0.06523099550808316
AVA,0.95,0.044375777070583156
AVA,0.05,0.033381907432006044
AVA,0.25,0.07656010587975773
AVA,0.5,0.03428584792858501
AVA,0.75,0.0746947812952213
AVA,0.95,0.03939679605391355
AVA,0.05,0.019481441178411527
AVA,0.25,0.0562897281476161
AVA,0.5,0.04931165050369043
AVA,0.75,0.09525480414942918
AVA,0.95,0.0412581815900547
AVA,0.05,0.015903786065974247
AVA,0.25,0.04206016746732322
AVA,0.5,0.03944251808313575
AVA,0.75,0.1040653227120077
AVA,0.95,0.03564318348751479
AVA,0.05,0.01688696716160738
AVA,0.25,0.042216809398354475
AVA,0.5,0.021746031084911664
AVA,0.75,0.0625483134827305
AVA,0.95,0.0364169421738092
AVA,0.05,0.017297765752261166
AVA,0.25,0.030167291230962474
AVA,0.5,0.012549810166386843
AVA,0.75,0.048029277231306115
AVA,0.95,0.03852909323672515
AVA,0.05,0.012705191568993149
AVA,0.25,0.04391765895322094
AVA,0.5,0.05494192148764135
AVA,0.75,0.04370885441967922
AVA,0.95,0.026470793846197146
AVA,0.05,0.01846061082598936
AVA,0.25,0.04355916207137705
AVA,0.5,0.048167189804579034
