timestamp,token,tau,pinball
2025-02-27 00:00:00,$WIF,0.9,0.006282909784494429
2025-02-27 12:00:00,$WIF,0.1,0.017619661964309193
2025-02-28 00:00:00,$WIF,0.1,0.02071897142738599
2025-02-28 12:00:00,$WIF,0.1,0.018992318606209452
2025-03-01 00:00:00,$WIF,0.1,0.01748497493738775
2025-03-01 12:00:00,$WIF,0.1,0.00996553604936734
2025-03-02 00:00:00,$WIF,0.1,0.01606783082998656
2025-02-27 12:00:00,$WIF,0.25,0.022963747348235426
2025-02-28 00:00:00,$WIF,0.25,0.03508446666334103
2025-02-28 12:00:00,$WIF,0.25,0.017352652010215172
2025-03-01 00:00:00,$WIF,0.25,0.010780499814232302
2025-03-01 12:00:00,$WIF,0.25,0.026003357081997597
2025-03-02 00:00:00,$WIF,0.25,0.015009924167292549
2025-02-27 12:00:00,$WIF,0.5,0.03187055632144585
2025-02-28 00:00:00,$WIF,0.5,0.059026958723266104
2025-02-28 12:00:00,$WIF,0.5,0.014619874350224694
2025-03-01 00:00:00,$WIF,0.5,0.0003936253910267473
2025-03-01 12:00:00,$WIF,0.5,0.0397233219329434
2025-03-02 00:00:00,$WIF,0.5,0.013246746396135801
2025-02-27 12:00:00,$WIF,0.75,0.03310443888239033
2025-02-28 00:00:00,$WIF,0.75,0.07745109922085491
2025-02-28 12:00:00,$WIF,0.75,0.0036906858803794455
2025-03-01 00:00:00,$WIF,0.75,0.005716826303581099
2025-03-01 12:00:00,$WIF,0.75,0.02505753864803345
2025-03-02 00:00:00,$WIF,0.75,9.281549525257116e-05
2025-02-27 12:00:00,$WIF,0.9,0.0014666330555926695
2025-02-28 00:00:00,$WIF,0.9,0.05301969915446676
2025-02-28 12:00:00,$WIF,0.9,0.006803558807265779
2025-03-01 00:00:00,$WIF,0.9,0.008910746851113698
2025-03-01 12:00:00,$WIF,0.9,0.016258068677087456
2025-03-02 00:00:00,$WIF,0.9,0.00789854624021344
2025-03-02 12:00:00,$WIF,0.1,0.0315371366578899
2025-03-03 00:00:00,$WIF,0.1,0.04292386456366565
2025-03-03 12:00:00,$WIF,0.1,0.01732527772202536
2025-03-04 00:00:00,$WIF,0.1,0.012952420033810511
2025-03-04 12:00:00,$WIF,0.1,0.01395820636478376
2025-03-05 00:00:00,$WIF,0.1,0.003720895238903181
