token,tau,pinball
$WIF,0.5,0.029745112177540754
$WIF,0.75,0.026594340030084252
$WIF,0.9,0.022135312433675603
$WIF,0.95,0.016980338820482062
$WIF,0.05,0.008551034859482193
$WIF,0.1,0.017102069718964386
$WIF,0.25,0.027844980678847303
$WIF,0.5,0.024120976418018653
$WIF,0.75,0.022871549184226746
$WIF,0.9,0.04279153451930948
$WIF,0.95,0.02567284279089811
$WIF,0.05,0.013311760345467211
$WIF,0.1,0.025227389988651205
$WIF,0.25,0.010416887915569493
$WIF,0.5,0.01550826447410239
$WIF,0.75,0.019799967690978186
$WIF,0.9,0.03226244351993934
$WIF,0.95,0.02195021149100578
$WIF,0.05,0.018990466401502367
$WIF,0.1,0.03206973088829026
$WIF,0.25,0.017241829244345554
$WIF,0.5,0.042301776430735565
$WIF,0.75,0.03156474539702744
$WIF,0.9,0.03608607485070243
$WIF,0.95,0.02244548297503973
$michi,0.05,0.013574420175594551
$michi,0.1,0.027148840351189103
$michi,0.25,0.0213081066804103
$michi,0.5,0.03315585250412538
$michi,0.75,0.02760910074844075
$michi,0.9,0.04898594544973647
$michi,0.95,0.027277858377134524
$michi,0.05,0.009059949188909134
$michi,0.1,0.01811989837781827
$michi,0.25,0.010019191722945079
$michi,0.5,0.016684354312471908
$michi,0.75,0.01072672333841814
$michi,0.9,0.06683038891975066
$michi,0.95,0.04512843758140784
$michi,0.05,0.01231659167007488
$michi,0.1,0.022638605473535568
$michi,0.25,0.008904602449172043
$michi,0.5,0.022204978552747914
$michi,0.75,0.0368601906080994
$michi,0.9,0.05813620356684961
$michi,0.95,0.03630431175884711
$michi,0.05,0.012168402047051455
$michi,0.1,0.023305836772662875
$michi,0.25,0.014163527561613933
$michi,0.5,0.026454876751875533
$michi,0.75,0.03941348746388138
$michi,0.9,0.048789693477025026
$michi,0.95,0.02686173037339633
$michi,0.05,0.017018109521225063
$michi,0.1,0.024721509725564427
$michi,0.25,0.01596346786360885
$michi,0.5,0.023094349115876794
$michi,0.75,0.024163776155916732
$michi,0.9,0.03995102662382156
$michi,0.95,0.026712282550506436
$michi,0.05,0.012660271869509429
$michi,0.1,0.021140184588961112
$michi,0.25,0.03253562563937195
$michi,0.5,0.02990937646396344
$michi,0.75,0.025218415401305105
$michi,0.9,0.039810701562883764
$michi,0.95,0.023640306406912864
$michi,0.05,0.01199984859060691
$michi,0.1,0.019614426002251124
$michi,0.25,0.02007488443856474
$michi,0.5,0.026153995061208943
$michi,0.75,0.02364795056407661
$michi,0.9,0.030345811882872328
$michi,0.95,0.01517290594143618
$michi,0.05,0.022691559782103035
$michi,0.1,0.04533626992071905
$michi,0.25,0.07645660731950953
$michi,0.5,0.10687399208251025
$michi,0.75,0.09373642023048963
$michi,0.9,0.032662271680754834
$michi,0.95,0.01978519916983541
$michi,0.05,0.028103202299897986
$michi,0.1,0.05471288313008216
$michi,0.25,0.05033895869605449
$michi,0.5,0.058025664973261996
$michi,0.75,0.03860214950518963
$michi,0.9,0.029109061119789875
$michi,0.95,0.02237253273259368
$michi,0.05,0.024981783480389663
$michi,0.1,0.049963566960779325
$michi,0.25,0.015227740190483929
$michi,0.5,0.02398119942457959
$michi,0.75,0.02664802202503058
$michi,0.9,0.03580106022501863
$michi,0.95,0.026310178065413952
$michi,0.05,0.02771383077152445
$michi,0.1,0.040971699354898444
$michi,0.25,0.007919103497850358
$michi,0.5,0.013106451351747853
$michi,0.75,0.014606358004263376
$michi,0.9,0.029166312034561007
$michi,0.95,0.019453645666562422
$michi,0.05,0.030451171995350634
$michi,0.1,0.05758703933422224
$michi,0.25,0.04798531208856721
$michi,0.5,0.06580918771436113
$michi,0.75,0.053025857872939904
$michi,0.9,0.04252215145316362
$michi,0.95,0.034946583036224645
$michi,0.05,0.031172642142345025
$michi,0.1,0.057504363208037694
$michi,0.25,0.06662831238784167
$michi,0.5,0.07160551346571821
$michi,0.75,0.04512055691857606
$michi,0.9,0.04955124171782598
$michi,0.95,0.031037659393473412
$michi,0.05,0.023490599833542906
$michi,0.1,0.038980488898830976
$michi,0.25,0.028372592543634844
$michi,0.5,0.027340001727423638
$michi,0.75,0.0267534014789971
$michi,0.9,0.05506291510997982
$michi,0.95,0.02775374866888089
$michi,0.05,0.023090371379327932
$michi,0.1,0.039733976012689666
$michi,0.25,0.014208618509270599
$michi,0.5,0.0137705023376071
$michi,0.75,0.021300787099861287
$michi,0.9,0.04905565112864421
$michi,0.95,0.024771938223345415
$michi,0.05,0.02163675140473889
$michi,0.1,0.04138273981621798
$michi,0.25,0.01949378893088888
$michi,0.5,0.022600616129879056
$michi,0.75,0.015951545081957785
$michi,0.9,0.05199641155414401
$michi,0.95,0.026592513699603724
$michi,0.05,0.03723499499975643
$michi,0.1,0.07446998999951286
$michi,0.25,0.061287163581793896
$michi,0.5,0.09204999649509471
$michi,0.75,0.08992495785402933
$michi,0.9,0.026250864612675364
$michi,0.95,0.013982014277464289
$michi,0.05,0.040201978740168495
$michi,0.1,0.0663644903081157
$michi,0.25,0.059765326884882876
$michi,0.5,0.056848140560475956
$michi,0.75,0.04093315035781538
$michi,0.9,0.03319303290972791
$michi,0.95,0.016666516726810143
$michi,0.05,0.02550546224751561
$michi,0.1,0.049750933124956764
$michi,0.25,0.04843498183203887
$michi,0.5,0.04508372422528967
$michi,0.75,0.0358761598383727
$michi,0.9,0.02661565553637095
$michi,0.95,0.013434844946877167
$michi,0.05,0.03175330676845547
$michi,0.1,0.04585494029585451
$michi,0.25,0.024772233037244646
$michi,0.5,0.029984630164472944
$michi,0.75,0.0229700613957301
$michi,0.9,0.03295323293201197
$michi,0.95,0.017226824861767794
$michi,0.05,0.026644569881843345
$michi,0.1,0.04413289513115306
$michi,0.25,0.018194962964237154
$michi,0.5,0.02334343866440157
$michi,0.75,0.017172545820371542
$michi,0.9,0.03047962089295639
$michi,0.95,0.016771883739212286
$michi,0.05,0.02422382577952921
$michi,0.1,0.043563129656283395
$michi,0.25,0.011989513422254025
$michi,0.5,0.015203475777496997
$michi,0.75,0.02026855199819685
$michi,0.9,0.025508554848408544
$michi,0.95,0.01990699693201953
$michi,0.05,0.01854362713734775
$michi,0.1,0.0334411415575815
$michi,0.25,0.020973719121267404
$michi,0.5,0.024606092538850547
$michi,0.75,0.023258081685718923
$michi,0.9,0.023560793316292822
$michi,0.95,0.015633955420187085
$michi,0.05,0.013257199138592643
$michi,0.1,0.016225775347935564
$michi,0.25,0.03048382656504144
$michi,0.5,0.0362817282996073
$michi,0.75,0.020032592238781535
$michi,0.9,0.029402070598690242
$michi,0.95,0.024492242455336186
$michi,0.05,0.014419481384781295
$michi,0.1,0.02431463881375034
$michi,0.25,0.016774461613041924
$michi,0.5,0.019216964314085688
$michi,0.75,0.011186143641662998
$michi,0.9,0.022724388192013358
$michi,0.95,0.016571325178729026
ALCH,0.05,0.018193332269801143
ALCH,0.1,0.036386664539602286
ALCH,0.25,0.03292897439588053
ALCH,0.5,0.02453875741162534
ALCH,0.75,0.025990205252498056
ALCH,0.9,0.03580078546585789
ALCH,0.95,0.020882259054816606
ALCH,0.05,0.014278998642295726
ALCH,0.1,0.02218808623665122
ALCH,0.25,0.048439856114871005
ALCH,0.5,0.039649159197244425
ALCH,0.75,0.04038041372022783
ALCH,0.9,0.04712163003400635
ALCH,0.95,0.025200164495746632
ALCH,0.05,0.033340021455747694
ALCH,0.1,0.06465032514064986
ALCH,0.25,0.13149989116936753
ALCH,0.5,0.22248895508410724
ALCH,0.75,0.1902007309746049
ALCH,0.9,0.06449764448766947
ALCH,0.95,0.042589917205888055
ALCH,0.05,0.05042934904476098
ALCH,0.1,0.10064226884440165
ALCH,0.25,0.2080743660180943
ALCH,0.5,0.2783643633323398
ALCH,0.75,0.2787037203206132
ALCH,0.9,0.15408112124753237
ALCH,0.95,0.0858313677216056
ALCH,0.05,0.07740082611721373
ALCH,0.1,0.1335066648050809
ALCH,0.25,0.04026143958379682
ALCH,0.5,0.10335815058907631
ALCH,0.75,0.09573323784440185
ALCH,0.9,0.19722533110033813
ALCH,0.95,0.1108730946306911
ALCH,0.05,0.06728415869526676
ALCH,0.1,0.13456831739053352
ALCH,0.25,0.04188017326956576
ALCH,0.5,0.08327347209802001
ALCH,0.75,0.1184858944724015
ALCH,0.9,0.18938488588704916
ALCH,0.95,0.10151097373338784
ALCH,0.05,0.07040401483824622
ALCH,0.1,0.1362897846496696
ALCH,0.25,0.0647666739697768
ALCH,0.5,0.07264905276248666
ALCH,0.75,0.06638876122182648
ALCH,0.9,0.1512305105978076
ALCH,0.95,0.10786456141202312
ALCH,0.05,0.06080092733138981
ALCH,0.1,0.10065926818687992
ALCH,0.25,0.05370619128955914
ALCH,0.5,0.08407827268269419
ALCH,0.75,0.06275170543512894
ALCH,0.9,0.2409343632091047
ALCH,0.95,0.12651768128252885
ALCH,0.05,0.03926038712791015
ALCH,0.1,0.07798708103737882
ALCH,0.25,0.06211814043793682
ALCH,0.5,0.09249197938748406
ALCH,0.75,0.0313473038493458
ALCH,0.9,0.0712810210287239
ALCH,0.95,0.10131223616543163
ALCH,0.05,0.029736240624878587
ALCH,0.1,0.056261479272833904
ALCH,0.25,0.038324267259829195
ALCH,0.5,0.04474203933255547
ALCH,0.75,0.03685300903769378
ALCH,0.9,0.07639980615387688
ALCH,0.95,0.07840159064869852
ALCH,0.05,0.02826609178362686
ALCH,0.1,0.05542126479619667
ALCH,0.25,0.027932113792483105
ALCH,0.5,0.02787193514388747
ALCH,0.75,0.027610772153935963
ALCH,0.9,0.07485981723620873
ALCH,0.95,0.07836966169317577
ALCH,0.05,0.03469749039320679
ALCH,0.1,0.06030184392083681
ALCH,0.25,0.052267667028760144
ALCH,0.5,0.07669188457974561
ALCH,0.75,0.04108605681289735
ALCH,0.9,0.07211965999397289
ALCH,0.95,0.06790217864253513
ALCH,0.05,0.016431858649268844
ALCH,0.1,0.03286371729853769
ALCH,0.25,0.06038145147520808
ALCH,0.5,0.06786437578785955
ALCH,0.75,0.0690709605828603
ALCH,0.9,0.11870798835478931
ALCH,0.95,0.08586546535395295
ALCH,0.05,0.034588874834588675
ALCH,0.1,0.05921799921285278
ALCH,0.25,0.024913733949347955
ALCH,0.5,0.03401541087230979
ALCH,0.75,0.034086245416657356
ALCH,0.9,0.06331394633027845
ALCH,0.95,0.058901282848631185
ALCH,0.05,0.019965721647092614
ALCH,0.1,0.03622972061618713
ALCH,0.25,0.0278215148546845
ALCH,0.5,0.03003150786526317
ALCH,0.75,0.02243578635999244
ALCH,0.9,0.07107243117518812
ALCH,0.95,0.08138118505978993
ALCH,0.05,0.02653304354266174
ALCH,0.1,0.0299693792609089
ALCH,0.25,0.029433396419321012
ALCH,0.5,0.03151354327268135
ALCH,0.75,0.02781232700921543
ALCH,0.9,0.06602934309245614
ALCH,0.95,0.07317897067815349
ALCH,0.05,0.030510291806070136
ALCH,0.1,0.035329529680709036
ALCH,0.25,0.018396834567314852
ALCH,0.5,0.02849821007310917
ALCH,0.75,0.028260073305741415
ALCH,0.9,0.048033796918187106
ALCH,0.95,0.024532516682445698
ALCH,0.05,0.016317975685824514
ALCH,0.1,0.019383767291305285
ALCH,0.25,0.018589098485100288
ALCH,0.5,0.07702875605888532
ALCH,0.75,0.040231136725387
ALCH,0.9,0.055895730881167775
ALCH,0.95,0.028208986657526885
ALCH,0.05,0.01770418300361841
ALCH,0.1,0.03397637695162848
ALCH,0.25,0.03065477268621203
ALCH,0.5,0.02575884382987415
ALCH,0.75,0.03237445067043442
ALCH,0.9,0.019372882634802063
ALCH,0.95,0.014279976146309872
ALCH,0.05,0.01861922303790565
ALCH,0.1,0.020481436638085992
ALCH,0.25,0.02725587112182547
ALCH,0.5,0.02275633216856616
ALCH,0.75,0.019666324557118794
ALCH,0.9,0.04420822524116671
ALCH,0.95,0.022411139402438492
ALCH,0.05,0.015756217132536263
ALCH,0.1,0.01784998582862826
ALCH,0.25,0.017742111387200655
ALCH,0.5,0.0265322222508301
ALCH,0.75,0.021933849858233257
ALCH,0.9,0.038314259314956314
ALCH,0.95,0.02473812306892068
ALCH,0.05,0.012269867966324385
ALCH,0.1,0.02453973593264877
ALCH,0.25,0.01124148672222284
ALCH,0.5,0.01720178326902463
ALCH,0.75,0.020159149538917984
ALCH,0.9,0.051810691580585246
ALCH,0.95,0.025905345790292657
ALCH,0.05,0.011515736732629877
ALCH,0.1,0.023031473465259755
ALCH,0.25,0.01367189867137082
ALCH,0.5,0.018901621371431913
ALCH,0.75,0.01271943740275829
ALCH,0.9,0.031046752055215666
ALCH,0.95,0.01552337602760785
ALCH,0.05,0.011163519187215707
ALCH,0.1,0.01731598867475408
ALCH,0.25,0.006578044238318731
ALCH,0.5,0.014598601694440118
ALCH,0.75,0.014075513489151674
ALCH,0.9,0.0290330722090049
ALCH,0.95,0.014581512012673457
ALCH,0.05,0.008809930022342946
ALCH,0.1,0.017604421286944744
ALCH,0.25,0.007059772531651604
ALCH,0.5,0.010805361281139026
ALCH,0.75,0.0083800323525108
ALCH,0.9,0.023368173676768775
ALCH,0.95,0.017907550797954728
AVA,0.05,0.03189425413763597
AVA,0.1,0.03873412873475389
AVA,0.25,0.026332280816428567
AVA,0.5,0.03802065931965113
AVA,0.75,0.039674606707927905
AVA,0.9,0.04446249502296707
AVA,0.95,0.029081687839196
AVA,0.05,0.02472616821348689
AVA,0.1,0.042269097973564713
AVA,0.25,0.03262447009659177
AVA,0.5,0.024897151569026842
AVA,0.75,0.024855850245444927
AVA,0.9,0.0436800963444535
AVA,0.95,0.025707525124339773
AVA,0.05,0.019827612508784145
AVA,0.1,0.03001438108740671
AVA,0.25,0.019052617674601688
AVA,0.5,0.037682090878312764
AVA,0.75,0.016828511951800063
AVA,0.9,0.068514572954602
AVA,0.95,0.04467294601395399
AVA,0.05,0.017652849226927895
AVA,0.1,0.02800582430972137
AVA,0.25,0.015787470274950127
AVA,0.5,0.015007429754839973
AVA,0.75,0.01218117866949045
AVA,0.9,0.041415549991716955
AVA,0.95,0.025273284592877882
AVA,0.05,0.019703148047716675
AVA,0.1,0.024763063208405517
AVA,0.25,0.011988643646659053
AVA,0.5,0.03158133096870927
AVA,0.75,0.035825262979888944
AVA,0.9,0.03382878593531702
AVA,0.95,0.03094106503466765
AVA,0.05,0.010407866243324059
AVA,0.1,0.020815732486648118
AVA,0.25,0.016910372848182226
AVA,0.5,0.029638240188726333
AVA,0.75,0.029226052955858093
AVA,0.9,0.07001399207025205
AVA,0.95,0.04056503114824189
AVA,0.05,0.016844075426267324
AVA,0.1,0.0266712593266754
AVA,0.25,0.013283974508839225
AVA,0.5,0.023815726021010005
AVA,0.75,0.01658866544813761
AVA,0.9,0.03020007661978839
AVA,0.95,0.018732773445224175
AVA,0.05,0.014458558483710903
AVA,0.1,0.025407293043216816
AVA,0.25,0.029285558018561475
AVA,0.5,0.02512348114409089
AVA,0.75,0.04044791204910852
AVA,0.9,0.05371222355143974
AVA,0.95,0.03400304098744345
AVA,0.05,0.024529122073922213
AVA,0.1,0.048355261176911433
AVA,0.25,0.0694711607973436
AVA,0.5,0.0704047168981853
AVA,0.75,0.03766542094769328
AVA,0.9,0.07495410595611034
AVA,0.95,0.04370547569287623
AVA,0.05,0.022009503297861138
AVA,0.1,0.044019006595722276
AVA,0.25,0.06955106276662042
AVA,0.5,0.06283285248446133
AVA,0.75,0.03944319782151091
AVA,0.9,0.05509565641674071
AVA,0.95,0.03087948753066362
AVA,0.05,0.02176260377389182
AVA,0.1,0.04352520754778364
AVA,0.25,0.03352256845578862
AVA,0.5,0.028402025190594055
AVA,0.75,0.01998239971276976
AVA,0.9,0.029731878215731297
AVA,0.95,0.022287281895462138
AVA,0.05,0.030452025367893112
AVA,0.1,0.060904050735786225
AVA,0.25,0.06017479237001928
AVA,0.5,0.1001550239068988
AVA,0.75,0.10707753367608776
AVA,0.9,0.03686087867832522
AVA,0.95,0.03948288471003652
AVA,0.05,0.03427717413105682
AVA,0.1,0.0660060623062688
AVA,0.25,0.05196938283478289
AVA,0.5,0.07111082719259554
AVA,0.75,0.06612886414725913
AVA,0.9,0.038219714186345684
AVA,0.95,0.03692432221544075
AVA,0.05,0.029355777153754006
AVA,0.1,0.05361524246750362
AVA,0.25,0.02542685100218865
AVA,0.5,0.03648102211481462
AVA,0.75,0.03821405533199462
AVA,0.9,0.049335170903250646
AVA,0.95,0.025893696526621216
AVA,0.05,0.030529212898382136
AVA,0.1,0.05580183222107165
AVA,0.25,0.03418155010534462
AVA,0.5,0.05292210101607936
AVA,0.75,0.035554460937806266
AVA,0.9,0.0717193092957426
AVA,0.95,0.042481976559700436
AVA,0.05,0.026322050744830627
AVA,0.1,0.052644101489661255
AVA,0.25,0.028900962273829527
AVA,0.5,0.03478341137820567
AVA,0.75,0.028965170069074935
AVA,0.9,0.06921132731631585
AVA,0.95,0.040528957835401586
AVA,0.05,0.016385923874133294
AVA,0.1,0.03277184774826659
AVA,0.25,0.029688151278595743
AVA,0.5,0.044482471257315366
AVA,0.75,0.03873435503644616
AVA,0.9,0.06878803358478874
AVA,0.95,0.044732629691805796
AVA,0.05,0.020893458660131124
AVA,0.1,0.03423979548867375
AVA,0.25,0.03094298416171674
AVA,0.5,0.03344554586774788
AVA,0.75,0.029877068449601127
AVA,0.9,0.06455687138442652
AVA,0.95,0.03744461357104228
AVA,0.05,0.017576476122969226
AVA,0.1,0.032119531462975616
AVA,0.25,0.017531428257899277
AVA,0.5,0.022950720503102328
AVA,0.75,0.0466513964824175
AVA,0.9,0.09067091801985155
AVA,0.95,0.045335459009925826
AVA,0.05,0.017491238503437114
AVA,0.1,0.03125249505732055
AVA,0.25,0.015425024288226253
AVA,0.5,0.020692383811648344
AVA,0.75,0.01840021203667899
AVA,0.9,0.039674104553206725
AVA,0.95,0.028312772424727285
AVA,0.05,0.016970391552289566
AVA,0.1,0.03194015377112334
AVA,0.25,0.029272596050378474
AVA,0.5,0.04791911138321888
AVA,0.75,0.03400002577252077
AVA,0.9,0.036176508429665064
AVA,0.95,0.01974071008257861
AVA,0.05,0.02333003979311367
AVA,0.1,0.04530906457803465
AVA,0.25,0.05973638549547102
AVA,0.5,0.04731082740034747
AVA,0.75,0.02454279230251817
AVA,0.9,0.024332895633284165
AVA,0.95,0.017868955932935634
AVA,0.05,0.014060952102875461
AVA,0.1,0.026839038224292542
AVA,0.25,0.08725980631009765
AVA,0.5,0.08074460836398341
AVA,0.75,0.054109437444709856
AVA,0.9,0.05057069341453795
AVA,0.95,0.03167518785362409
AVA,0.05,0.025503057154582398
AVA,0.1,0.051006114309164796
AVA,0.25,0.03578823009712081
AVA,0.5,0.04394955173127357
AVA,0.75,0.04582813500492453
AVA,0.9,0.03282307710490371
AVA,0.95,0.017513684163993126
AVA,0.05,0.020949365591122704
AVA,0.1,0.038432237352033334
AVA,0.25,0.020500529788144737
AVA,0.5,0.031226785871436392
AVA,0.75,0.02296364995528524
AVA,0.9,0.04487994871064782
AVA,0.95,0.04618242705175315
BOME,0.05,0.008869247302151464
BOME,0.1,0.01752672561801013
BOME,0.25,0.010394114414030339
BOME,0.5,0.011146607233611711
BOME,0.75,0.01309817252011946
BOME,0.9,0.0135331124815313
BOME,0.95,0.007911269909359269
BOME,0.05,0.012706173820632721
BOME,0.1,0.024558869341021684
BOME,0.25,0.01453140640048142
BOME,0.5,0.024393565693598355
BOME,0.75,0.01605185249831059
BOME,0.9,0.011567224437186795
BOME,0.95,0.006320072383706393
BOME,0.05,0.008292490055931283
BOME,0.1,0.014703880715211018
BOME,0.25,0.0252658520327296
BOME,0.5,0.024177568547239094
BOME,0.75,0.017285596551477093
BOME,0.9,0.01567177812454931
BOME,0.95,0.009895907429530452
BOME,0.05,0.020273751864736237
BOME,0.1,0.026431958309658166
BOME,0.25,0.01650278789717312
BOME,0.5,0.02129106902888557
BOME,0.75,0.026615184344079834
BOME,0.9,0.016524853426502145
BOME,0.95,0.008271975076582751
BOME,0.05,0.013168480512324554
BOME,0.1,0.025138168090089664
BOME,0.25,0.015401263295908315
BOME,0.5,0.02387223676033659
BOME,0.75,0.021291475162096698
BOME,0.9,0.013213335177353536
BOME,0.95,0.01577457537820732
BOME,0.05,0.010721459120108
BOME,0.1,0.020517265385861388
BOME,0.25,0.022230706303883397
BOME,0.5,0.03378631344298384
BOME,0.75,0.028310802398111384
BOME,0.9,0.019532208437942216
BOME,0.95,0.02214780916534298
BOME,0.05,0.014054533933341362
BOME,0.1,0.023498848043053886
BOME,0.25,0.010361207779135172
BOME,0.5,0.009414133014521516
BOME,0.75,0.029509231106512587
BOME,0.9,0.03225349727014848
BOME,0.95,0.02196849100258083
BOME,0.05,0.025277234185345984
BOME,0.1,0.03312619172221295
BOME,0.25,0.017903272050468027
BOME,0.5,0.020427321502277915
BOME,0.75,0.007231657393019971
BOME,0.9,0.021726453218725534
BOME,0.95,0.013186796419072076
BOME,0.05,0.025822049161256577
BOME,0.1,0.0372755913975102
BOME,0.25,0.00849749662373244
BOME,0.5,0.007378038173479033
BOME,0.75,0.010069533384292872
BOME,0.9,0.019034129622404625
BOME,0.95,0.009645831571110465
BOME,0.05,0.015845747607054
BOME,0.1,0.0164658288007249
BOME,0.25,0.009085809955494796
BOME,0.5,0.010871928034185052
BOME,0.75,0.010240036399537198
BOME,0.9,0.022846333219760734
BOME,0.95,0.011932925627263459
BOME,0.05,0.009778952462356681
BOME,0.1,0.01619284016822639
BOME,0.25,0.013037870203803079
BOME,0.5,0.013697470449852348
BOME,0.75,0.014864658046583044
BOME,0.9,0.018234609937552385
BOME,0.95,0.009731569504739754
BOME,0.05,0.012487611058220022
BOME,0.1,0.023215925858098646
BOME,0.25,0.02112609199893412
BOME,0.5,0.03764181856049475
BOME,0.75,0.04188985076171018
BOME,0.9,0.014796727222002315
BOME,0.95,0.007928889942557091
BOME,0.05,0.008130509902044851
BOME,0.1,0.015330123758075659
BOME,0.25,0.004332527121676215
BOME,0.5,0.01730997958727924
BOME,0.75,0.019301098556202576
BOME,0.9,0.022483473634883913
BOME,0.95,0.011328549350872623
BOME,0.05,0.009040055229910951
BOME,0.1,0.01543667743184555
BOME,0.25,0.014827765456030685
BOME,0.5,0.01353445855912899
BOME,0.75,0.010970840810983885
BOME,0.9,0.02112497038509042
BOME,0.95,0.01059237826395291
BOME,0.05,0.010383439326368357
BOME,0.1,0.019738853676964204
BOME,0.25,0.011473312536598687
BOME,0.5,0.012189055339277157
