token,tau,pinball
$michi,0.05,0.03723499499975643
$michi,0.1,0.03523680940058083
$michi,0.25,0.061287163581793896
$michi,0.5,0.09204999649509471
$michi,0.75,0.08992495785402933
$michi,0.9,0.03828631941998958
$michi,0.95,0.01270766709214078
$michi,0.05,0.040201978740168495
$michi,0.1,0.032075579105153
$michi,0.25,0.059765326884882876
$michi,0.5,0.056848140560475956
$michi,0.75,0.04093315035781538
$michi,0.9,0.020482513386565596
$michi,0.95,0.014996238669351887
$michi,0.05,0.02550546224751561
$michi,0.1,0.01894420747807241
$michi,0.25,0.04843498183203887
$michi,0.5,0.04508372422528967
$michi,0.75,0.0358761598383727
$michi,0.9,0.016326147319098646
$michi,0.95,0.012092111489757904
$michi,0.05,0.03175330676845547
$michi,0.1,0.010264693586061519
$michi,0.25,0.024772233037244646
$michi,0.5,0.029984630164472944
$michi,0.75,0.0229700613957301
$michi,0.9,0.01518135855505519
$michi,0.95,0.017129503235824114
$michi,0.05,0.026644569881843345
$michi,0.1,0.009554609984961498
$michi,0.25,0.018194962964237154
$michi,0.5,0.02334343866440157
$michi,0.75,0.017172545820371542
$michi,0.9,0.012681248527319973
$michi,0.95,0.016733425559057994
$michi,0.05,0.02422382577952921
$michi,0.1,0.012705682739932002
$michi,0.25,0.011989513422254025
$michi,0.5,0.015203475777496997
$michi,0.75,0.02026855199819685
$michi,0.9,0.006647446932780326
$michi,0.95,0.01990699693201953
$michi,0.05,0.01854362713734775
$michi,0.1,0.012989159231770004
$michi,0.25,0.02089202701455865
$michi,0.5,0.024606092538850547
$michi,0.75,0.023258081685718923
$michi,0.9,0.018635627023879883
$michi,0.95,0.015633955420187085
$michi,0.05,0.013257199138592643
$michi,0.1,0.013677918401398738
$michi,0.25,0.03048382656504144
$michi,0.5,0.0362817282996073
$michi,0.75,0.020032592238781535
$michi,0.9,0.012619869038551182
$michi,0.95,0.024492242455336186
$michi,0.05,0.014419481384781295
$michi,0.1,0.00989005024321357
$michi,0.25,0.016774461613041924
$michi,0.5,0.019216964314085688
$michi,0.75,0.011186143641662998
$michi,0.9,0.00406374609558578
$michi,0.95,0.016571325178729026
ALCH,0.05,0.018193332269801143
ALCH,0.1,0.019287710158941186
ALCH,0.25,0.03292897439588053
ALCH,0.5,0.02453875741162534
ALCH,0.75,0.025990205252498056
ALCH,0.9,0.014504317279681224
ALCH,0.95,0.020411416529112908
ALCH,0.05,0.014278998642295726
ALCH,0.1,0.009976046024375648
ALCH,0.25,0.048439856114871005
ALCH,0.5,0.039649159197244425
ALCH,0.75,0.04038041372022783
ALCH,0.9,0.02627126327670346
ALCH,0.95,0.021711651995353604
ALCH,0.05,0.033340021455747694
ALCH,0.1,0.0516410125476324
ALCH,0.25,0.1302496930118713
ALCH,0.5,0.22248895508410724
ALCH,0.75,0.1902007309746049
ALCH,0.9,0.08617249494593589
ALCH,0.95,0.04236574759850412
ALCH,0.05,0.05042934904476098
ALCH,0.1,0.11109172315809178
ALCH,0.25,0.20693388444766148
ALCH,0.5,0.2783643633323398
ALCH,0.75,0.2787037203206132
ALCH,0.9,0.1789940354067461
ALCH,0.95,0.08533845776857414
ALCH,0.05,0.07740082611721373
ALCH,0.1,0.01970544272370661
ALCH,0.25,0.03959718514693905
ALCH,0.5,0.10335815058907631
ALCH,0.75,0.09573323784440185
ALCH,0.9,0.0762330382683825
ALCH,0.95,0.1108730946306911
ALCH,0.05,0.06728415869526676
ALCH,0.1,0.03463225004330183
ALCH,0.25,0.04188017326956576
ALCH,0.5,0.08327347209802001
ALCH,0.75,0.1184858944724015
ALCH,0.9,0.06867280930428173
ALCH,0.95,0.10124602668056666
ALCH,0.05,0.07040401483824622
ALCH,0.1,0.02237149374523568
ALCH,0.25,0.0647666739697768
ALCH,0.5,0.07264905276248666
ALCH,0.75,0.06638876122182648
ALCH,0.9,0.061829892933450516
ALCH,0.95,0.10786456141202312
ALCH,0.05,0.06080092733138981
ALCH,0.1,0.03422801351438353
ALCH,0.25,0.05370619128955914
ALCH,0.5,0.08407827268269419
ALCH,0.75,0.06275170543512894
ALCH,0.9,0.10354107379772902
ALCH,0.95,0.12651768128252885
ALCH,0.05,0.03926038712791015
ALCH,0.1,0.0325227976322408
ALCH,0.25,0.06211814043793682
ALCH,0.5,0.09249197938748406
ALCH,0.75,0.0313473038493458
ALCH,0.9,0.015263393014467566
ALCH,0.95,0.10131223616543163
ALCH,0.05,0.029736240624878587
ALCH,0.1,0.008183834573923967
ALCH,0.25,0.038324267259829195
ALCH,0.5,0.04474203933255547
ALCH,0.75,0.03685300903769378
ALCH,0.9,0.033065603586045655
ALCH,0.95,0.07840159064869852
ALCH,0.05,0.02826609178362686
ALCH,0.1,0.016860359998371165
ALCH,0.25,0.027932113792483105
ALCH,0.5,0.02787193514388747
ALCH,0.75,0.027610772153935963
ALCH,0.9,0.025953933138486165
ALCH,0.95,0.07836966169317577
ALCH,0.05,0.03469749039320679
ALCH,0.1,0.021553996502365502
ALCH,0.25,0.04649816535536159
ALCH,0.5,0.07603027354001725
ALCH,0.75,0.04108605681289735
ALCH,0.9,0.0262795193886199
ALCH,0.95,0.06790217864253513
ALCH,0.05,0.016431858649268844
ALCH,0.1,0.04031425221018081
ALCH,0.25,0.06038145147520808
ALCH,0.5,0.06786437578785955
ALCH,0.75,0.0690709605828603
ALCH,0.9,0.06024406013688757
ALCH,0.95,0.08586546535395295
ALCH,0.05,0.034588874834588675
ALCH,0.1,0.01792411751859879
ALCH,0.25,0.024913733949347955
ALCH,0.5,0.03401541087230979
ALCH,0.75,0.034086245416657356
ALCH,0.9,0.011951859721481627
ALCH,0.95,0.058901282848631185
ALCH,0.05,0.019965721647092614
ALCH,0.1,0.009550971159558578
ALCH,0.25,0.0278215148546845
ALCH,0.5,0.03003150786526317
ALCH,0.75,0.02243578635999244
ALCH,0.9,0.012986037858854445
ALCH,0.95,0.08138118505978993
ALCH,0.05,0.02653304354266174
ALCH,0.1,0.012532641482351578
ALCH,0.25,0.029173897487062644
ALCH,0.5,0.03151354327268135
ALCH,0.75,0.02781232700921543
ALCH,0.9,0.014962790184727626
ALCH,0.95,0.07317897067815349
ALCH,0.05,0.030510291806070136
ALCH,0.1,0.01127679041532806
ALCH,0.25,0.018396834567314852
ALCH,0.5,0.02849821007310917
ALCH,0.75,0.028260073305741415
ALCH,0.9,0.015170131421863508
ALCH,0.95,0.022071334831513606
ALCH,0.05,0.016317975685824514
ALCH,0.1,0.02308849179860531
ALCH,0.25,0.02371706176331675
ALCH,0.5,0.07702875605888532
ALCH,0.75,0.040231136725387
ALCH,0.9,0.0371867496878263
ALCH,0.95,0.027659816713771695
ALCH,0.05,0.01770418300361841
ALCH,0.1,0.0178795222442364
ALCH,0.25,0.03065477268621203
ALCH,0.5,0.02575884382987415
ALCH,0.75,0.03237445067043442
ALCH,0.9,0.032056367198587704
ALCH,0.95,0.014279976146309872
ALCH,0.05,0.01861922303790565
ALCH,0.1,0.01591093831640023
ALCH,0.25,0.027231419453382675
ALCH,0.5,0.02275633216856616
ALCH,0.75,0.019666324557118794
ALCH,0.9,0.014694946054621285
ALCH,0.95,0.01978260614813389
ALCH,0.05,0.015756217132536263
ALCH,0.1,0.0048410788727470825
ALCH,0.25,0.017742111387200655
ALCH,0.5,0.0265322222508301
ALCH,0.75,0.021933849858233257
ALCH,0.9,0.009717152657799571
ALCH,0.95,0.02473812306892068
ALCH,0.05,0.012269867966324385
ALCH,0.1,0.006015025982115128
ALCH,0.25,0.01124148672222284
ALCH,0.5,0.01720178326902463
ALCH,0.75,0.020159149538917984
ALCH,0.9,0.020618514458903822
ALCH,0.95,0.02295607097530701
ALCH,0.05,0.011515736732629877
ALCH,0.1,0.007880065568698214
ALCH,0.25,0.01367189867137082
ALCH,0.5,0.018901621371431913
ALCH,0.75,0.01271943740275829
ALCH,0.9,0.008454973074699034
ALCH,0.95,0.01398218256627809
ALCH,0.05,0.011163519187215707
ALCH,0.1,0.005595255245815049
ALCH,0.25,0.006578044238318731
ALCH,0.5,0.014598601694440118
ALCH,0.75,0.014075513489151674
ALCH,0.9,0.012755039386178448
ALCH,0.95,0.0127206746736715
ALCH,0.05,0.008809930022342946
ALCH,0.1,0.007354782363982321
ALCH,0.25,0.006999776215627537
ALCH,0.5,0.010685368649090893
ALCH,0.75,0.0083800323525108
ALCH,0.9,0.00834828892518938
ALCH,0.95,0.017907550797954728
AVA,0.05,0.03189425413763597
AVA,0.1,0.014250655543604926
AVA,0.25,0.02569058544940056
AVA,0.5,0.03802065931965113
AVA,0.75,0.039674606707927905
AVA,0.9,0.030220729225794843
AVA,0.95,0.029081687839196
AVA,0.05,0.02472616821348689
AVA,0.1,0.019730241095815875
AVA,0.25,0.0313989721250001
AVA,0.5,0.024897151569026842
AVA,0.75,0.024855850245444927
AVA,0.9,0.017741439981121248
AVA,0.95,0.02510958740934376
AVA,0.05,0.019827612508784145
AVA,0.1,0.016726592848837155
AVA,0.25,0.019469166689324167
AVA,0.5,0.037682090878312764
AVA,0.75,0.016828511951800063
AVA,0.9,0.021943622363380353
AVA,0.95,0.04467294601395399
AVA,0.05,0.017652849226927895
AVA,0.1,0.006733111349026819
AVA,0.25,0.015787470274950127
AVA,0.5,0.015007429754839973
AVA,0.75,0.01218117866949045
AVA,0.9,0.01011525078631696
AVA,0.95,0.025273284592877882
AVA,0.05,0.019703148047716675
AVA,0.1,0.009102846031527025
AVA,0.25,0.010738258670860595
AVA,0.5,0.03158133096870927
AVA,0.75,0.035825262979888944
AVA,0.9,0.018296153145823744
AVA,0.95,0.03094106503466765
AVA,0.05,0.010407866243324059
AVA,0.1,0.007531283236284252
AVA,0.25,0.015461718510990088
AVA,0.5,0.029638240188726333
AVA,0.75,0.029226052955858093
AVA,0.9,0.01766212700064259
AVA,0.95,0.04056503114824189
AVA,0.05,0.016844075426267324
AVA,0.1,0.01114213877513437
AVA,0.25,0.013283974508839225
AVA,0.5,0.023815726021010005
AVA,0.75,0.01658866544813761
AVA,0.9,0.010616048759788242
AVA,0.95,0.018732773445224175
AVA,0.05,0.014458558483710903
AVA,0.1,0.011447717265259616
AVA,0.25,0.024366353516682034
AVA,0.5,0.02512348114409089
AVA,0.75,0.04044791204910852
AVA,0.9,0.033156503105060596
AVA,0.95,0.03400304098744345
AVA,0.05,0.024529122073922213
AVA,0.1,0.03075861278931602
AVA,0.25,0.06802357337054228
AVA,0.5,0.0704047168981853
AVA,0.75,0.03766542094769328
AVA,0.9,0.06591939365168027
AVA,0.95,0.043338198087723205
AVA,0.05,0.022009503297861138
AVA,0.1,0.01142659362496673
AVA,0.25,0.07059538700643844
AVA,0.5,0.06283285248446133
AVA,0.75,0.03944319782151091
AVA,0.9,0.017938067780800405
AVA,0.95,0.03087948753066362
AVA,0.05,0.02176260377389182
AVA,0.1,0.009679209370895406
AVA,0.25,0.03336202739067698
AVA,0.5,0.028402025190594055
AVA,0.75,0.01998239971276976
AVA,0.9,0.009800927113418277
AVA,0.95,0.022287281895462138
AVA,0.05,0.030452025367893112
AVA,0.1,0.03219458863348008
AVA,0.25,0.06017479237001928
AVA,0.5,0.1001550239068988
AVA,0.75,0.10707753367608776
AVA,0.9,0.058164362600514774
AVA,0.95,0.03948288471003652
AVA,0.05,0.03427717413105682
AVA,0.1,0.02597724582200005
AVA,0.25,0.05196938283478289
AVA,0.5,0.07111082719259554
AVA,0.75,0.06612886414725913
AVA,0.9,0.025208152951198094
AVA,0.95,0.03692432221544075
AVA,0.05,0.029355777153754006
AVA,0.1,0.01438939965709903
AVA,0.25,0.02542685100218865
AVA,0.5,0.03648102211481462
AVA,0.75,0.03821405533199462
AVA,0.9,0.026998456021648496
AVA,0.95,0.025605394616862478
AVA,0.05,0.030529212898382136
AVA,0.1,0.01815387243634096
AVA,0.25,0.03418155010534462
AVA,0.5,0.05292210101607936
AVA,0.75,0.035554460937806266
AVA,0.9,0.032034125379953066
AVA,0.95,0.042481976559700436
AVA,0.05,0.026322050744830627
AVA,0.1,0.013571580126761873
AVA,0.25,0.028900962273829527
AVA,0.5,0.03478341137820567
AVA,0.75,0.028965170069074935
AVA,0.9,0.025444726272862376
AVA,0.95,0.040528957835401586
AVA,0.05,0.016385923874133294
AVA,0.1,0.011474129107202385
AVA,0.25,0.029688151278595743
AVA,0.5,0.044482471257315366
AVA,0.75,0.03873435503644616
AVA,0.9,0.026229166843005386
AVA,0.95,0.044732629691805796
AVA,0.05,0.020893458660131124
AVA,0.1,0.023800376044995547
AVA,0.25,0.03094298416171674
AVA,0.5,0.03344554586774788
AVA,0.75,0.029877068449601127
AVA,0.9,0.03487086399910428
AVA,0.95,0.03744461357104228
AVA,0.05,0.017576476122969226
AVA,0.1,0.007561127304248944
AVA,0.25,0.017478845323151974
AVA,0.5,0.022950720503102328
AVA,0.75,0.0466513964824175
AVA,0.9,0.049811048141634
AVA,0.95,0.029849515822018155
AVA,0.05,0.017491238503437114
AVA,0.1,0.007902350742480097
AVA,0.25,0.015425024288226253
AVA,0.5,0.020692383811648344
AVA,0.75,0.01840021203667899
AVA,0.9,0.01061376098514622
AVA,0.95,0.028312772424727285
AVA,0.05,0.016970391552289566
AVA,0.1,0.013388881301276773
AVA,0.25,0.029272596050378474
AVA,0.5,0.04791911138321888
AVA,0.75,0.03400002577252077
AVA,0.9,0.013242039121742854
AVA,0.95,0.019209711074699327
AVA,0.05,0.02333003979311367
AVA,0.1,0.025922975737070003
AVA,0.25,0.05973638549547102
AVA,0.5,0.04731082740034747
AVA,0.75,0.02454279230251817
AVA,0.9,0.01637111918604861
AVA,0.95,0.017868955932935634
AVA,0.05,0.014060952102875461
AVA,0.1,0.06860407053429042
AVA,0.25,0.08725980631009765
AVA,0.5,0.08074460836398341
AVA,0.75,0.054109437444709856
AVA,0.9,0.029800831468195812
AVA,0.95,0.03167518785362409
AVA,0.05,0.025503057154582398
AVA,0.1,0.020848717748876946
AVA,0.25,0.03578823009712081
AVA,0.5,0.04394955173127357
AVA,0.75,0.04582813500492453
AVA,0.9,0.01791865628473231
AVA,0.95,0.016808671010016072
AVA,0.05,0.020949365591122704
AVA,0.1,0.011837189198408276
AVA,0.25,0.020500529788144737
AVA,0.5,0.031226785871436392
AVA,0.75,0.02296364995528524
AVA,0.9,0.015686165753497967
AVA,0.95,0.04618242705175315
BOME,0.05,0.008869247302151464
BOME,0.1,0.007119293024055145
BOME,0.25,0.010394114414030339
BOME,0.5,0.011146607233611711
BOME,0.75,0.01309817252011946
BOME,0.9,0.005276381227501889
BOME,0.95,0.007911269909359269
BOME,0.05,0.012706173820632721
BOME,0.1,0.011784330193545578
BOME,0.25,0.01453140640048142
BOME,0.5,0.024393565693598355
BOME,0.75,0.01605185249831059
BOME,0.9,0.006799118299987244
BOME,0.95,0.00631987643578867
BOME,0.05,0.008292490055931283
BOME,0.1,0.015838800229084207
BOME,0.25,0.0252658520327296
BOME,0.5,0.024177568547239094
BOME,0.75,0.017285596551477093
BOME,0.9,0.01059758250871029
BOME,0.95,0.009895907429530452
BOME,0.05,0.020273751864736237
BOME,0.1,0.011519691571899367
BOME,0.25,0.01650278789717312
BOME,0.5,0.02129106902888557
BOME,0.75,0.026615184344079834
BOME,0.9,0.01456132874187708
BOME,0.95,0.007641180900580891
BOME,0.05,0.013168480512324554
BOME,0.1,0.010860105381935272
BOME,0.25,0.015401263295908315
BOME,0.5,0.02387223676033659
BOME,0.75,0.021291475162096698
BOME,0.9,0.006995408654836748
BOME,0.95,0.01577457537820732
BOME,0.05,0.010721459120108
BOME,0.1,0.015076549993169056
BOME,0.25,0.022230706303883397
BOME,0.5,0.03378631344298384
BOME,0.75,0.028310802398111384
BOME,0.9,0.007420114874082041
BOME,0.95,0.02214780916534298
BOME,0.05,0.014054533933341362
BOME,0.1,0.00931502610523948
BOME,0.25,0.010361207779135172
BOME,0.5,0.009414133014521516
BOME,0.75,0.029509231106512587
BOME,0.9,0.01777239609944223
BOME,0.95,0.02196849100258083
BOME,0.05,0.025277234185345984
BOME,0.1,0.011349013668103569
BOME,0.25,0.017903272050468027
BOME,0.5,0.020427321502277915
BOME,0.75,0.007231657393019971
BOME,0.9,0.003834129717441978
BOME,0.95,0.013186796419072076
BOME,0.05,0.025822049161256577
BOME,0.1,0.01446388291384721
BOME,0.25,0.00849749662373244
BOME,0.5,0.007378038173479033
BOME,0.75,0.010069533384292872
BOME,0.9,0.00534782526692698
BOME,0.95,0.009334250427052014
BOME,0.05,0.015845747607054
BOME,0.1,0.006271152065942926
BOME,0.25,0.009085809955494796
BOME,0.5,0.010871928034185052
BOME,0.75,0.010240036399537198
BOME,0.9,0.009533697215585798
BOME,0.95,0.011738546053621379
BOME,0.05,0.009778952462356681
BOME,0.1,0.00725004533207934
BOME,0.25,0.013037870203803079
BOME,0.5,0.013697470449852348
BOME,0.75,0.014864658046583044
BOME,0.9,0.010054508704056163
BOME,0.95,0.009731569504739754
BOME,0.05,0.012487611058220022
BOME,0.1,0.010788520638746265
BOME,0.25,0.02112609199893412
BOME,0.5,0.03764181856049475
BOME,0.75,0.04188985076171018
BOME,0.9,0.011910829114344977
BOME,0.95,0.007923442304960938
BOME,0.05,0.008130509902044851
BOME,0.1,0.003382551539433914
BOME,0.25,0.0033536921134510226
BOME,0.5,0.01730997958727924
BOME,0.75,0.019301098556202576
BOME,0.9,0.01061633925948416
BOME,0.95,0.010785214168629166
BOME,0.05,0.009040055229910951
BOME,0.1,0.010862025694120168
BOME,0.25,0.014542409065542966
BOME,0.5,0.01353445855912899
BOME,0.75,0.010970840810983885
BOME,0.9,0.010039838491368375
BOME,0.95,0.010091612296875696
BOME,0.05,0.010383439326368357
BOME,0.1,0.0065768746903259205
