tau,pinball
0.05,0.06507732357542377
0.25,0.01642330193178455
0.5,0.03975795375591153
0.75,0.026624945097502472
0.95,0.00642942771533064
0.05,0.07022362785422354
0.25,0.0538284162898155
0.5,0.03953857332424481
0.75,0.02385392406086959
0.95,0.00852668956641603
0.05,0.03459955753962337
0.25,0.02895601264557895
0.5,0.04448132612830332
0.75,0.03541004504845196
0.95,0.007239914208651665
0.05,0.07198058684974935
0.25,0.07042836698757467
0.5,0.10852997145311417
0.75,0.04247862022344743
0.95,0.007758330639849806
0.05,0.0408992828795662
0.25,0.05453397783270897
0.5,0.0283325767101989
0.75,0.025546572678488907
0.95,0.012113031611097605
0.05,0.004243561797824196
0.25,0.013073831386090416
0.5,0.01293164545206135
0.75,0.012613623853261572
0.95,0.002595774929951099
0.05,1.2297917855139777
0.25,0.020483538089574635
0.5,0.2205110663593288
0.75,0.9967615058473974
0.95,1.859360009195382
0.05,0.0026045362742068163
0.25,0.011623063746202401
0.5,0.01084469842403662
0.75,0.021078152866922037
0.95,0.013938897595075161
0.05,4.222958756270894
0.25,5.585408796491413
0.5,1.7616414411275636
0.75,1.5101648423796947
0.95,0.23190800239759088
0.05,0.011730352350217159
0.25,0.02057831040858303
0.5,0.017099662941457094
0.75,0.032634611224009784
0.95,0.012597685950551532
0.05,0.024718574845604732
0.25,0.033196125097350475
0.5,0.032635734049080205
0.75,0.02683594846673504
0.95,0.0239497214005459
0.05,0.012988098894564398
0.25,0.013289438969818351
0.5,0.016691984106793154
0.75,0.01666570989824171
0.95,0.003020224370388416
0.05,0.003964308162732335
0.25,0.013332141541648102
0.5,0.01853445549239492
0.75,0.01676834900054405
0.95,0.0040523902226029555
0.05,0.028235352244263462
0.25,0.022451006388429205
0.5,0.021181086366804405
0.75,0.014925301791991481
0.95,0.009285195535282889
0.05,0.012020077417809236
0.25,0.021423747508951013
0.5,0.019689784166438785
0.75,0.02677227616459946
0.95,0.027050459044082945
0.05,0.011339896126359274
0.25,0.015931942479471745
0.5,0.02629112885571021
0.75,0.017738816469766366
0.95,0.011235954302874052
0.05,0.004012102275175484
0.25,0.018569666942583055
0.5,0.028682161291031336
0.75,0.02189742669616507
0.95,0.012815840571226226
0.05,0.004498362190623648
0.25,0.014188415218055778
0.5,0.02213567008630454
0.75,0.015493722307336283
0.95,0.009335076566088394
0.05,0.14096974013746147
0.25,0.1450551603778872
0.5,0.019281839097920042
0.75,0.06934396345518097
0.95,0.008757760040028761
0.05,0.0196428933732725
0.25,0.08860647900415297
0.5,0.03829685551723771
0.75,0.047434122357095355
0.95,0.018628761442776105
0.05,0.20771506407924822
0.25,0.1404182440373791
0.5,0.09541617713043109
0.75,0.15449399528497165
0.95,0.1483107839944867
0.05,0.26766500746826055
0.25,0.12276619509377784
0.5,0.3863147931059406
0.75,1.122134311436822
0.95,2.6203252113758
0.05,0.3122388879387788
0.25,0.12379425976515396
0.5,0.3781136908622038
0.75,0.9103388640461354
0.95,1.046358005901468
0.05,0.1331719572957691
0.25,0.07847706453505111
0.5,0.1374971605897309
0.75,0.15184380978081805
0.95,0.3953275712537862
0.05,0.20242527876847002
0.25,0.13855118752814774
0.5,0.11787197786637484
0.75,0.10662059386484231
0.95,0.01702138109676278
0.05,0.07154186115080591
0.25,0.17920379771868392
0.5,0.12412305450122328
0.75,0.12576918388376776
0.95,0.017421038856155355
0.05,0.37418068129787563
0.25,0.37351110267167914
0.5,0.08469164296288602
0.75,0.040333414197781574
0.95,0.009382959645661316
0.05,0.6196586096926421
0.25,0.18178475280931614
0.5,0.19318423325909773
0.75,0.14626429831555995
0.95,0.013450528448217008
0.05,0.6924580260163644
0.25,0.41474109408702003
0.5,0.12135173942213356
0.75,0.11269123560487819
0.95,0.02814560251689419
0.05,0.3102405955502569
0.25,0.1373005737088189
0.5,0.05930913395573184
0.75,0.08940239405754406
0.95,0.021427329827366465
0.05,0.230670715843606
0.25,0.13924318523089688
0.5,0.1755102697189034
0.75,0.27797421081449525
0.95,0.11131418049616693
0.05,0.12186633078481064
0.25,0.28702101444463646
0.5,0.3097359372235465
0.75,0.29116405167622444
0.95,0.08830824874372485
0.05,0.07099242610557076
0.25,0.13809225442125786
0.5,0.1564756182240696
0.75,0.18009789806196233
0.95,0.03315182039488633
0.05,0.03393630983280444
0.25,0.10678886168750436
0.5,0.08719897683555768
0.75,0.0692486188567044
0.95,0.024670907296591025
0.05,0.05122833383847578
0.25,0.12606386228820757
0.5,0.2147337344714114
0.75,0.16712668830246882
0.95,0.13013020042437343
0.05,0.06821403247292816
0.25,0.302871602855346
0.5,0.2927267642381846
0.75,0.2449674268266301
0.95,0.04256572934758233
0.05,0.4895128556233676
0.25,2.49438752860276
0.5,1.0409256527327477
0.75,2.1403239909166487
0.95,0.1682941083042643
0.05,5.132966424409626
0.25,22.058547319219556
0.5,40.19072502966113
0.75,58.020435255906506
0.95,112.94797746411854
0.05,1.1981019896343759
0.25,5.943806697724919
0.5,7.586004873815434
0.75,10.65671487359459
0.95,16.20214138495727
0.05,0.40627012306566107
0.25,1.566909333029778
0.5,3.625171129068123
0.75,0.7818470223219499
0.95,7.915031996486426
0.05,0.5408607412766749
0.25,4.8186348145828575
0.5,14.919065092056988
0.75,10.765663996503418
0.95,14.2713320803784
0.05,1810.2802114942278
0.25,1121.9718072701812
0.5,376.94907891028976
0.75,12.62221500185261
0.95,18.513210429261644
0.05,2801.025013435001
0.25,1712.1034265435167
0.5,1207.9086031613704
0.75,184.87982786454236
0.95,53.003392625534964
0.05,2699.433615962412
0.25,1947.6783145773763
0.5,1436.9672480776771
0.75,656.9938549513629
0.95,98.4939571089307
0.05,1613.7269958641718
0.25,1233.5452069869152
0.5,824.523222024536
0.75,424.00222191086436
0.95,55.82842439763207
0.05,499.1033421544621
0.25,491.4455785129432
0.5,358.9228515054605
0.75,208.31332222152898
0.95,39.19871907463662
0.05,0.9704221693359605
0.25,2.405931491946362
0.5,11.679933600254552
0.75,12.642425325323188
0.95,5.045349874187658
0.05,0.8519144677571907
0.25,4.127276129277031
0.5,15.248789983064967
0.75,32.91081264984262
0.95,51.90525101145116
0.05,0.003678858497857636
0.25,0.021324365732087305
0.5,0.031007844867600165
0.75,0.018112232661818994
0.95,0.0215081717140945
0.05,0.005480282183987298
0.25,0.01715252032293062
0.5,0.05377463109517535
0.75,0.05955300321169695
0.95,0.023055953947274176
0.05,0.016929040558572733
0.25,0.0292661322048601
0.5,0.022543056878054395
0.75,0.043189578014677064
0.95,0.08007385363879113
0.05,0.01899976880604785
0.25,0.07846115213627834
0.5,0.14870529294333112
0.75,0.22698222062600118
0.95,0.2958303317264805
0.05,0.01721932603445324
0.25,0.034682876685370956
0.5,0.01746651620317616
0.75,0.24719988852081162
0.95,0.4278003910555033
0.05,0.008422325206663176
0.25,0.0127625942776885
0.5,0.01793990856745013
0.75,0.1258655675904831
0.95,0.1471982483106082
0.05,0.0026964334801520464
0.25,0.011701840049918552
0.5,0.021903639814077502
0.75,0.022526198686546806
0.95,0.006058483637465955
0.05,0.011623445359740936
0.25,0.012808758342930993
0.5,0.0179001612235116
0.75,0.012554227805148852
0.95,0.008411426869159045
0.05,0.031466629387434795
0.25,0.023533132657928512
0.5,0.02215969590674019
0.75,0.013289381392875768
0.95,0.003755540129431941
0.05,0.015108404313467745
0.25,0.012357969356380874
0.5,0.027236355043938152
0.75,0.02200857280871939
0.95,0.002901177599765078
0.05,0.005920532081489217
0.25,0.01367829386477013
0.5,0.009825930347583927
0.75,0.011029065963471347
0.95,0.006710111709809914
0.05,0.0016907001589855435
0.25,0.013547525566976979
0.5,0.020548432996241952
0.75,0.018588653817628694
0.95,0.018381810463865642
0.05,0.010058464512045225
0.25,0.019934800343849517
0.5,0.021013793667505668
0.75,0.023970431445660943
0.95,0.010422657305673861
0.05,0.012951659332209757
0.25,0.016761666003727114
0.5,0.025539166405815078
0.75,0.015812086405672107
0.95,0.008778647118680915
0.05,0.004855168680760008
0.25,0.02542053802909487
0.5,0.018455465506493594
0.75,0.013842724671078941
0.95,0.007662976954961469
0.05,0.005531224959987217
0.25,0.02104006639876325
0.5,0.02816889093694215
0.75,0.018543888209631827
0.95,0.03584663326964198
0.05,0.009787149515515516
0.25,0.05812675186153007
0.5,0.0771485013582584
0.75,0.0379695045147994
0.95,0.07197634415012534
0.05,0.002276670141235671
0.25,0.02191703544032932
0.5,0.048806137591830945
0.75,0.017140652459469625
0.95,0.023116196491057703
0.05,0.00941703692289658
0.25,0.023472914036214088
0.5,0.04158248980795677
0.75,0.03397458658387665
0.95,0.03236295646511223
0.05,0.006251386120294272
0.25,0.014731525266443992
0.5,0.01772354473723708
0.75,0.017503612654408893
0.95,0.007678169375860237
0.05,0.005177782900433845
0.25,0.01932223922783374
0.5,0.024824093827719346
0.75,0.0279975235508711
0.95,0.020022748868610902
0.05,0.042413324950078324
0.25,0.025257852157866842
0.5,0.01887320823543827
0.75,0.03949667960984086
0.95,0.007911436420968703
0.05,0.009303094422807466
0.25,0.022236561815365773
0.5,0.029840190692815478
0.75,0.06707636398521609
0.95,0.054612066430295
0.05,0.002123605938329391
0.25,0.010217678290649896
0.5,0.01947096336919611
0.75,0.011263090929681654
0.95,0.004299922009616679
0.05,0.014501145203572305
0.25,0.02061127818760955
0.5,0.023853082546627723
0.75,0.017131092624210774
0.95,0.006790020128792848
0.05,0.05243825154450238
0.25,0.10207136089147649
0.5,0.09480178828524106
0.75,0.08262874855865208
0.95,0.047547927791559676
0.05,0.010079273365595996
0.25,0.04259792317626104
0.5,0.08137589828973403
0.75,0.021700319504673212
0.95,0.012204342033568386
0.05,0.020702859140274945
0.25,0.035046354518379126
0.5,0.042397615620994165
0.75,0.045596915314315485
0.95,0.007965630074259837
0.05,0.08023846470414872
0.25,0.05652260070897913
0.5,0.04269792534493012
0.75,0.021970180100618134
0.95,0.006041917472158206
0.05,0.03790048469490679
0.25,0.08302885251134068
0.5,0.06621469893747847
0.75,0.03392033021587484
0.95,0.014632532980047084
0.05,0.004339789612923874
0.25,0.02233828215693508
0.5,0.045580194247393006
0.75,0.02051838095343213
0.95,0.01816288633851793
0.05,0.019979815397347448
0.25,0.03729920480618628
0.5,0.02723834524425865
0.75,0.027274427645966885
0.95,0.006736826264640623
0.05,0.020214560099224604
0.25,0.052524737985982915
0.5,0.05718225826479253
0.75,0.035052439772952644
0.95,0.021925728787867676
0.05,0.021028174770376214
0.25,0.02935061738922465
0.5,0.05713331833086771
0.75,0.038181542184182855
0.95,0.006165378638334301
0.05,0.04625944924083628
0.25,0.05454456554783868
0.5,0.08699679761998715
0.75,0.10264745819136867
0.95,0.06844996015296269
0.05,0.004981688101095567
0.25,0.01655859249357677
0.5,0.02113419248708914
0.75,0.02865033587853961
0.95,0.03152241094765013
0.05,0.03288584820769878
0.25,0.04156444826480019
0.5,0.04499315409393842
0.75,0.01621142588258857
0.95,0.00626675945414027
0.05,0.005492792992425828
0.25,0.0262314955114173
0.5,0.03672027448259249
0.75,0.046068412073174504
0.95,0.02254650591876454
0.05,0.01823282527100062
0.25,0.027703055041792896
0.5,0.022861886528013454
0.75,0.019614630844420184
0.95,0.01989183256823827
0.05,0.04459394434012868
0.25,0.029454528517361845
0.5,0.036148375479463084
0.75,0.022093950789540438
0.95,0.006124169596103819
0.05,0.0137369598918378
0.25,0.044912365551721324
0.5,0.04954007768704366
0.75,0.046618774840569484
0.95,0.1269797090926696
0.05,0.011451979759802881
0.25,0.027659525673767688
0.5,0.03120475524283887
0.75,0.017753413355208476
0.95,0.06646828530782832
0.05,0.025070586169028075
0.25,0.09046013103513291
0.5,0.12186247553541918
0.75,0.11793465291597605
0.95,0.1647529099993311
0.05,0.11117415306772865
0.25,0.08028731528997342
0.5,0.20771655098823769
0.75,0.37887021536561444
0.95,0.45994443351095926
0.05,0.02291316384802011
0.25,0.07402189669833906
0.5,0.16175277598944793
0.75,0.1819456754523995
0.95,0.26424681677817685
0.05,0.016566886604985592
0.25,0.08289686563324057
0.5,0.1031220590895268
0.75,0.2618472938966274
0.95,0.32098393021950344
0.05,0.019247982252788173
0.25,0.08501215246331113
0.5,0.12585762553842825
0.75,0.02488436762628704
0.95,0.13807045218292005
0.05,0.01254381070032344
0.25,0.061571111139945255
0.5,0.03450187505453754
0.75,0.022089531515157284
0.95,0.06428255257360688
0.05,0.020814811197840996
0.25,0.1001194028818516
0.5,0.1426817481276894
0.75,0.2239148709759986
0.95,0.37883077705395163
0.05,0.016416061324031842
0.25,0.11519293358337511
0.5,0.1913879530797382
0.75,0.20259541608350287
0.95,0.16593133969051627
0.05,0.030213864474258844
0.25,0.017805682154240384
0.5,0.01852748405831547
0.75,0.011935286873268718
0.95,0.004495355878566732
0.05,0.06309113846623045
0.25,0.10118754000019052
0.5,0.17175120341487568
0.75,0.18541762503352696
0.95,0.24671470926816075
0.05,0.029224550750016367
0.25,0.07602267653979554
0.5,0.07288263490104162
0.75,0.04189957106450307
0.95,0.01848658042762189
0.05,0.00664857971616124
0.25,0.03932706874077971
0.5,0.3318794906721557
0.75,0.4160157568711152
0.95,0.7660449676278911
0.05,0.04797729951744084
0.25,0.04084193913905305
0.5,0.04880446219474044
0.75,0.03387567576796308
0.95,0.006606451257960053
0.05,0.05571511097140211
0.25,0.033900798225833445
0.5,0.030115425630382425
0.75,0.03733815480265281
0.95,0.012027047215194967
0.05,0.011907248757910292
0.25,0.036068385763855335
0.5,0.027627080932832376
0.75,0.03527894000522495
0.95,0.022349659253088353
0.05,0.025477910618127916
0.25,0.012910976680005126
0.5,0.05643534460524893
0.75,0.04345018231096548
0.95,0.0030940034321663835
0.05,0.007861742259140684
0.25,0.03215901035393685
0.5,0.09172034604526076
0.75,0.0644618152912536
0.95,0.01815963571767369
0.05,0.2646740161245807
0.25,0.08009402652207158
0.5,0.0566139261039171
0.75,0.08488147208764901
0.95,0.014543744992833639
0.05,0.0036490464265809043
0.25,0.010780476895055442
0.5,0.01750403996320363
0.75,0.03016403931914523
0.95,0.007534785643984043
0.05,0.007344696692854231
0.25,0.021579620142902434
0.5,0.021446511897826676
0.75,0.012587251662364097
0.95,0.003273706985047898
0.05,0.0036401306092585482
0.25,0.021845425328015578
0.5,0.018516258083430697
0.75,0.022640572045997762
0.95,0.007248069178468517
0.05,0.0033985394775819418
0.25,0.01593421656116973
0.5,0.025589295759408756
0.75,0.01762662060326865
0.95,0.009108358113588478
0.05,0.00420953958303904
0.25,0.013527789043157936
0.5,0.01372309298407222
0.75,0.011283768804556333
0.95,0.005001758405767709
0.05,0.004166021819516517
0.25,0.020904279854843295
0.5,0.03596853704886266
0.75,0.0217423906439841
0.95,0.015570654782192675
0.05,0.004441421287864404
0.25,0.02171193709110446
0.5,0.0391936256884746
0.75,0.026147485693260752
0.95,0.011941574941580478
0.05,0.00667294659744194
0.25,0.011623685064058295
0.5,0.0356893164993076
0.75,0.07240301285567573
0.95,0.07259866778050804
0.05,0.027652991669154997
0.25,0.03193273304592821
0.5,0.04814770545296101
0.75,0.03576078158068608
0.95,0.06285623575326714
0.05,0.003920770316676275
0.25,0.018001388675621118
0.5,0.023933158470313076
0.75,0.06855696152762873
0.95,0.04083634287155142
0.05,0.005172632221451656
0.25,0.032369324280951094
0.5,0.033086155349497555
0.75,0.02980316210573047
0.95,0.026708770185297295
0.05,0.08556038949052173
0.25,0.07056113287647113
0.5,0.04989061048864957
0.75,0.022694304978140175
0.95,0.04788842145227567
0.05,0.09024456848080427
0.25,0.022068476129098003
0.5,0.0423586219784168
0.75,0.03349814985833677
0.95,0.012040735551875398
0.05,0.06883266152187169
0.25,0.05350931544483447
0.5,0.019102600204513164
0.75,0.030922819639494753
0.95,0.018332943446502704
0.05,0.014176276449066756
0.25,0.014582645049407546
0.5,0.019392183535711788
0.75,0.009211213823086071
0.95,0.00648657923822905
0.05,0.03387302562166936
0.25,0.03048180009762504
0.5,0.03342071624097632
0.75,0.030598671611040625
0.95,0.012666365807946283
0.05,0.06825156100063633
0.25,0.02588177605480362
0.5,0.047240823990375595
0.75,0.022470157900184872
0.95,0.008275248405825995
0.05,0.07536616805914192
0.25,0.046777920508776556
0.5,0.035590404191660985
0.75,0.02546318541475086
0.95,0.005086857211886367
0.05,0.0304544614895562
0.25,0.01382959941727987
0.5,0.017562177857639378
0.75,0.021720942814046056
0.95,0.015127829608755626
0.05,0.006816896269271556
0.25,0.018160258579267004
0.5,0.02015973178822068
0.75,0.05898843212147566
0.95,0.027790167129467174
0.05,0.004459831931605931
0.25,0.012872510880475967
0.5,0.02032326858970446
0.75,0.021109357324348498
0.95,0.0030621206350411405
0.05,0.009795656042098725
0.25,0.01769769050405849
0.5,0.02554757780905557
0.75,0.03242085758637275
0.95,0.021817010422492983
0.05,0.004482154384772621
0.25,0.016039275215135235
0.5,0.02217298234368727
0.75,0.020559590967491326
0.95,0.003997812794176486
0.05,0.0093712561904361
0.25,0.011433952566060564
0.5,0.012807638651037115
0.75,0.010180494323290924
0.95,0.004042593119525716
0.05,0.012782783593722749
0.25,0.00980458403393514
0.5,0.015604409142011498
0.75,0.013309831886271809
0.95,0.0047689608999103095
0.05,0.009062080086687324
0.25,0.008519386531766305
0.5,0.01589849678349482
0.75,0.016953865780015367
0.95,0.01098515775517906
0.05,0.04823057639866862
0.25,0.045430351951974035
0.5,0.02610123236015953
0.75,0.0180599507260015
0.95,0.012217243297322685
0.05,0.050613078712639016
0.25,0.05763231898004496
0.5,0.04874489669714804
0.75,0.03356152569074556
0.95,0.018475596100524246
0.05,0.0036919964568176583
0.25,0.014194827330732136
0.5,0.02747206030572223
0.75,0.010570693098357379
0.95,0.007851393695213897
0.05,0.004204869342337761
0.25,0.013545773495370188
0.5,0.016056909559254224
0.75,0.008150222609562647
0.95,0.001802054072325193
0.05,0.003444572606812337
0.25,0.01277593172372741
0.5,0.012778237681567654
0.75,0.010906509779913379
0.95,0.0019714412314244282
0.05,0.009526668736684793
0.25,0.021669768083586925
0.5,0.04776492878752122
0.75,0.05697609802047119
0.95,0.025759134523584457
0.05,0.037146217005283345
0.25,0.029320521878547206
0.5,0.06199390087595197
0.75,0.03006609489351056
0.95,0.006070634545911159
0.05,0.01084499482657024
0.25,0.0304683607150622
0.5,0.031007780780394224
0.75,0.024168616120870744
0.95,0.006655111124414398
0.05,0.058049949064447
0.25,0.019360648357382673
0.5,0.030749280831798093
0.75,0.018082793465625826
0.95,0.023887028387807357
0.05,0.005330445812410036
0.25,0.026716061246184985
0.5,0.04742414383647126
0.75,0.03836031875390713
0.95,0.007351187820565414
0.05,0.017535061516562228
0.25,0.017018035909107773
0.5,0.06399785358977945
0.75,0.014897335440205642
0.95,0.012093220966508672
0.05,0.0698915500252717
0.25,0.028932053686551173
0.5,0.04205273083616621
0.75,0.020846522481286545
0.95,0.00425591661434258
0.05,0.05761631281628558
0.25,0.16266706219821286
0.5,0.07889473405868205
0.75,0.04676962784392328
0.95,0.007382405361935458
0.05,0.03666997485383558
0.25,0.02938471514493259
0.5,0.05759094182783314
0.75,0.04960090702645831
0.95,0.009126247480442443
0.05,0.013481058498192602
0.25,0.02449436563503497
0.5,0.03999323610426424
0.75,0.023843639902439293
0.95,0.008399836635639183
0.05,0.011899046412532246
0.25,0.025869508783698803
0.5,0.027183991988419892
0.75,0.012852708687740027
0.95,0.009153113445748791
0.05,0.2311674154699991
0.25,0.08443652195471169
0.5,0.04115430807286397
0.75,0.019005193902218692
0.95,0.006877531642069089
0.05,0.053318945140612826
0.25,0.6106134071227912
0.5,1.0522381912078485
0.75,1.402222446238083
0.95,0.025932663922053716
0.05,0.01655439545011056
0.25,0.03756892144339565
0.5,0.04497472611025963
0.75,0.04111439903385887
0.95,0.01126331697479197
0.05,0.009748403244176923
0.25,0.040489021264342014
0.5,0.11146570571771729
0.75,0.19098669028024387
0.95,0.021823852331962938
0.05,0.015852386867638252
0.25,0.14263843845644686
0.5,0.46858619199138096
0.75,0.39174696051875585
0.95,0.7269911628584486
0.05,0.02129662676117558
0.25,0.02379361124905281
0.5,0.0382993140487607
0.75,0.05563288563780677
0.95,0.18941873069349427
0.05,0.17277724351525092
0.25,0.12702986781895917
0.5,0.12961955380843748
0.75,0.06435621831779555
0.95,0.01927220604207682
0.05,0.06660816622126572
0.25,0.03576502493040388
0.5,0.1414883815708983
0.75,0.12921552468759903
0.95,0.018011070085198356
0.05,0.014956076561487648
0.25,0.026455501950178605
0.5,0.08498560013051264
0.75,0.031018248509955635
0.95,0.01298865137207418
0.05,0.013778330553177816
0.25,0.038854219034450715
0.5,0.054016886151817954
0.75,0.030414494505228606
0.95,0.07570387194449879
0.05,0.006871511998649323
0.25,0.03205574186016653
0.5,0.05940550158127756
0.75,0.07575379970020486
0.95,0.13333267626090053
0.05,0.0048871575334318166
0.25,0.025804825849788052
0.5,0.05478506069054217
0.75,0.0531567574956397
0.95,0.14653372489822522
0.05,0.0027044681495802855
0.25,0.015078992297615517
0.5,0.01999866158277443
0.75,0.02437540201770484
0.95,0.03964943712167585
0.05,0.0405647284393713
0.25,0.020394623837800854
0.5,0.029805823730673225
0.75,0.03115602541246149
0.95,0.08193203998268757
0.05,0.03906056534034544
0.25,0.04736917065719665
0.5,0.02622336885947581
0.75,0.035656362647966906
0.95,0.04113145688638595
0.05,0.015980974759445064
0.25,0.034979466418019446
0.5,0.04237463793810627
0.75,0.07752173132121033
0.95,0.050414813876087844
0.05,0.009053629989593878
0.25,0.019190823291148785
0.5,0.0428431937748688
0.75,0.04287322111471864
0.95,0.01930070392050564
0.05,0.005618272120951641
0.25,0.023373111443665773
0.5,0.040333958233482466
0.75,0.04466380752158414
0.95,0.0926648638169676
0.05,0.03894158017869562
0.25,0.03487037697672018
0.5,0.03336617775889056
0.75,0.026822869142266715
0.95,0.01444116505216051
0.05,0.03802977473739955
0.25,0.04066580031049961
0.5,0.032659643275042616
0.75,0.03647847247696331
0.95,0.06968673436902095
0.05,0.0045268969315587085
0.25,0.04833944909198939
0.5,0.04431483056794253
0.75,0.042497639508634395
0.95,0.1557691120989888
0.05,0.013042006224153113
0.25,0.02579773815990712
0.5,0.08389354918431051
0.75,0.08163907089251538
0.95,0.011255129922488219
0.05,0.0030078549693244618
0.25,0.022247199398568254
0.5,0.04822994824824935
0.75,0.06721459662676184
0.95,0.2016508744762325
0.05,0.050299434486096216
0.25,0.015653014200861678
0.5,0.011176704731538029
0.75,0.013537607768758378
0.95,0.003690034854673877
0.05,0.6171136522172255
0.25,0.5823177957023343
0.5,0.8070392048581869
0.75,1.4248372319500093
0.95,1.0175152961436742
0.05,0.021062777271032423
0.25,0.039704556734222116
0.5,0.051214890279231325
0.75,0.055185312714176475
0.95,0.04016880744490533
0.05,0.013322844209108982
0.25,0.1175241156027043
0.5,0.10852835542204291
0.75,0.7224962559266014
0.95,0.5081346225462695
0.05,0.030124631751433494
0.25,0.03663388826298667
0.5,0.0294534668347643
0.75,0.059853070083607914
0.95,0.06525312318981573
0.05,0.020076034953120468
0.25,0.056194129279415604
0.5,0.02913583436704978
0.75,0.3048500531548756
0.95,0.3632180248500807
0.05,0.0026792882441591796
0.25,0.013183397321259055
0.5,0.09191323426206499
0.75,0.06907465832681027
0.95,0.023069827662807657
0.05,0.025867850179609766
0.25,0.13785255210266484
0.5,0.0728267957224808
0.75,0.11950948272653929
0.95,0.10714646921950031
0.05,0.06709106112792203
0.25,0.047072986547205924
0.5,0.012037944796573767
0.75,0.013694871599575352
0.95,0.004097911637119924
0.05,0.09473857845649188
0.25,0.06849537571594262
0.5,0.02041252186993296
0.75,0.016852836153804725
0.95,0.008214157434380335
0.05,0.03396794625603742
0.25,0.016984656429167907
0.5,0.016957283268282736
0.75,0.02679982687716778
0.95,0.035541142016555886
0.05,0.026967836957453417
0.25,0.02891967830968901
0.5,0.029208189078409958
0.75,0.028016812480618908
0.95,0.03145964844389832
0.05,0.003040065387047659
0.25,0.01677872354379983
0.5,0.024473004594208675
0.75,0.017519511937197235
0.95,0.013509066107354153
0.05,0.010498390127781919
0.25,0.017004541872436958
0.5,0.014500157904473059
0.75,0.010296852594767746
0.95,0.010084259427305007
0.05,0.018927864020473806
0.25,0.014697626906372422
0.5,0.014683037114242655
0.75,0.014263117810250964
0.95,0.010327584263735713
0.05,0.011368602953831408
0.25,0.012957949426367762
0.5,0.010893781520946071
0.75,0.009659346926532182
0.95,0.009359261571558891
0.05,0.009307441394473625
0.25,0.023073393917089628
0.5,0.01580177436732217
0.75,0.013728494174128676
0.95,0.0023553790875296293
0.05,0.024177304194965065
0.25,0.047224337689405926
0.5,0.024717024112707143
0.75,0.028344608678306932
0.95,0.003553883351913702
0.05,0.04383334160138826
0.25,0.06837792677772049
0.5,0.05264371047103563
0.75,0.018823070205255938
0.95,0.013853183698675489
0.05,0.014302174297874717
0.25,0.033723879313726994
0.5,0.021700880969487534
0.75,0.009172785667832603
0.95,0.0037636036884133345
0.05,0.01944299742905844
0.25,0.03204098752402315
0.5,0.028867213369793098
0.75,0.011433352719924413
0.95,0.0019198634725089286
0.05,0.010587164573008978
0.25,0.020261420203248417
0.5,0.0272339906361173
0.75,0.023917519402176443
0.95,0.014313142078528194
0.05,0.045929709386304106
0.25,0.04399128288960722
0.5,0.021425482809064627
0.75,0.026764979183658676
0.95,0.005847566863022009
0.05,0.06167132392167529
0.25,0.023729775516138963
0.5,0.029656084666232405
0.75,0.02242326666680555
0.95,0.004803575064948659
0.05,0.015867104914192316
0.25,0.022399495482651636
0.5,0.02761768954560333
0.75,0.024760498898665412
0.95,0.007132764123878179
0.05,0.004066537855326798
0.25,0.024979933353500006
0.5,0.017717328514363462
0.75,0.009359353302359449
0.95,0.004180119157551994
0.05,0.06166688593956451
0.25,0.0997971592165182
0.5,0.08086427225253547
0.75,0.03220753732663621
0.95,0.0684189024497422
0.05,0.03666811410868017
0.25,0.044745869245718994
0.5,0.04543354269766417
0.75,0.02636830775242641
0.95,0.025399909353026884
0.05,0.18700960335929506
0.25,0.13105257777704285
0.5,0.10255027254108162
0.75,0.08983953593021242
0.95,0.352750790113074
0.05,0.026885333414468384
0.25,0.03823837838247778
0.5,0.04965319842354022
0.75,0.05876034588598195
0.95,0.014991215031072085
0.05,0.004984618082789007
0.25,0.06474209442062868
0.5,0.05326319581167849
0.75,0.024193329450652782
0.95,0.017406736902947906
0.05,0.044132775773378374
0.25,0.11639442623316437
0.5,0.13239175619893742
0.75,0.03610794324706392
0.95,0.8392614045279178
0.05,0.0809435566604504
0.25,0.04951725456378144
0.5,0.07707062530501756
0.75,0.0446785093967589
0.95,0.0525574601515593
0.05,0.03226202796384145
0.25,0.02596553563998881
0.5,0.04911992774772169
0.75,0.041702356158472155
0.95,0.0553133178112341
0.05,0.013916461371936119
0.25,0.05232091867615096
0.5,0.11336102720362269
0.75,0.04077277860085555
0.95,0.06432601804389144
0.05,0.014019665358446851
0.25,0.04436388106662122
0.5,0.04020065472482492
0.75,0.02261475802233293
0.95,0.03551667955771335
0.05,0.008458172009801182
0.25,0.021851466019881628
0.5,0.03704175034933949
0.75,0.08781217390929792
0.95,0.06174997429039574
0.05,0.013327167298832219
0.25,0.0136468884061706
0.5,0.025965072075024437
0.75,0.014032707843719011
0.95,0.011009734181092854
0.05,0.015017538213239166
0.25,0.029845778314147618
0.5,0.02505826740039389
0.75,0.042192427639961234
0.95,0.036940131361792326
0.05,0.01624902710672419
0.25,0.029850651264344896
0.5,0.03482418045569902
0.75,0.028995134408428314
0.95,0.011822322766304369
0.05,0.03389303390418036
0.25,0.041982793465568165
0.5,0.03550554781189706
0.75,0.019503433242019974
0.95,0.02396046429912714
0.05,0.02044812878959555
0.25,0.03156117195872862
0.5,0.03794049008187018
0.75,0.0432592325067458
0.95,0.025915181476881637
0.05,0.024302718787846515
0.25,0.05192331883016743
0.5,0.03380283696276636
0.75,0.02476877306705363
