timestamp,open_usd,high_usd,low_usd,close_usd,volume_usd,holder_count,token_mint,token_name
2025-03-09 00:00:00,0.000628742688888894,0.000628742688888894,0.0005939732362989995,0.0005939732362989995,0.0012227159251878934,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-09 12:00:00,0.0005636236189150246,0.0008707172744803625,0.0004634452107698762,0.0006500843104725553,0.00746230057761695,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-10 00:00:00,0.0006794935988780007,0.0006794935988780007,0.0004914195423674552,0.0004914195423674552,0.006913513969380541,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-10 12:00:00,0.0004941075332212206,0.0004941075332212206,0.00019614434307937148,0.00019614434307937148,0.003973547392229945,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-11 00:00:00,0.00019333403046844247,0.0007235921343391479,0.0001556030959020433,0.0005354731499051406,0.005260142649742749,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-11 12:00:00,0.00042373828456276826,0.0010703844394211134,0.00042373828456276826,0.0006943352280234801,0.007527680265481997,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-12 00:00:00,0.0008249843841308171,0.0011752056835869793,0.0008141468878215936,0.0008231957407284998,0.010995896316326016,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-12 12:00:00,0.0008857281283881909,0.0009939477494305966,0.0006552985243305907,0.0006552985243305907,0.009429961571225949,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-13 00:00:00,0.0006249484093258647,0.0007166208766858081,0.0005372811294030902,0.0005481515259068469,0.00722735797536661,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-13 12:00:00,0.0005117553926890759,0.0005668492589055945,0.0003880223866234425,0.0004974806436339748,0.005715683493109849,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-14 00:00:00,0.0005445430859277215,0.0005445430859277215,0.0004137810996036308,0.00046542993552665203,0.005498577763716753,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-14 12:00:00,0.0005394371285430799,0.0006935703306696309,0.0004943351714533201,0.0006429704194489406,0.0071590089088547516,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-15 00:00:00,0.0005965117260767817,0.0010488880765593617,0.0005965117260767817,0.0008267687425323495,0.009688605284307431,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
2025-03-15 12:00:00,0.0007580864325912103,0.000914326298830449,0.0006671409879231191,0.0006880412593779076,0.008976006279694127,,FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,titcoin
