timestamp,tvl_usd,tvl_change_12h
2025-01-20 12:00:00,23744833602.0,0.0
2025-01-21 00:00:00,22888068652.0,-0.03608216272898357
2025-01-21 12:00:00,22888068652.0,0.0
2025-01-22 00:00:00,23892076406.0,0.043865988400566325
2025-01-22 12:00:00,23892076406.0,0.0
2025-01-23 00:00:00,24657724436.0,0.03204610670873809
2025-01-23 12:00:00,24657724436.0,0.0
2025-01-24 00:00:00,23908785044.0,-0.030373418842598365
2025-01-24 12:00:00,23908785044.0,0.0
2025-01-25 00:00:00,24182101700.0,0.01143164136098962
2025-01-25 12:00:00,24182101700.0,0.0
2025-01-26 00:00:00,24667440236.0,0.020070155275213386
2025-01-26 12:00:00,24667440236.0,0.0
2025-01-27 00:00:00,23800339851.0,-0.03515161592383398
2025-01-27 12:00:00,23800339851.0,0.0
2025-01-28 00:00:00,23076866507.0,-0.03039760560266125
2025-01-28 12:00:00,23076866507.0,0.0
2025-01-29 00:00:00,22371118192.0,-0.03058250195215728
2025-01-29 12:00:00,22371118192.0,0.0
2025-01-30 00:00:00,22823824171.0,0.02023618019960627
2025-01-30 12:00:00,22823824171.0,0.0
2025-01-31 00:00:00,23557414674.0,0.03214143683827109
2025-01-31 12:00:00,23557414674.0,0.0
2025-02-01 00:00:00,22965209761.0,-0.02513879053347945
2025-02-01 12:00:00,22965209761.0,0.0
2025-02-02 00:00:00,21508113195.0,-0.06344799726038086
2025-02-02 12:00:00,21508113195.0,0.0
2025-02-03 00:00:00,20175852406.0,-0.06194224369758805
2025-02-03 12:00:00,20175852406.0,0.0
2025-02-04 00:00:00,21640005354.0,0.07256957071933101
2025-02-04 12:00:00,21640005354.0,0.0
2025-02-05 00:00:00,20170940909.0,-0.06788651023732084
2025-02-05 12:00:00,20170940909.0,0.0
2025-02-06 00:00:00,19391863864.0,-0.038623733444798636
2025-02-06 12:00:00,19391863864.0,0.0
2025-02-07 00:00:00,18788262889.0,-0.031126506416980115
2025-02-07 12:00:00,18788262889.0,0.0
2025-02-08 00:00:00,18926124649.0,0.007337653343179262
2025-02-08 12:00:00,18926124649.0,0.0
2025-02-09 00:00:00,19529294260.0,0.031869683952011174
2025-02-09 12:00:00,19529294260.0,0.0
2025-02-10 00:00:00,19566663475.0,0.001913495413735422
2025-02-10 12:00:00,19566663475.0,0.0
2025-02-11 00:00:00,19572550682.0,0.00030087945282653017
2025-02-11 12:00:00,19572550682.0,0.0
2025-02-12 00:00:00,19368488849.0,-0.010425919253726379
2025-02-12 12:00:00,19368488849.0,0.0
2025-02-13 00:00:00,19342454147.0,-0.0013441782785932332
2025-02-13 12:00:00,19342454147.0,0.0
2025-02-14 00:00:00,19174485736.0,-0.008683924476359794
2025-02-14 12:00:00,19174485736.0,0.0
2025-02-15 00:00:00,19714218005.0,0.028148461264160707
2025-02-15 12:00:00,19714218005.0,0.0
2025-02-16 00:00:00,19382499452.0,-0.01682636120366876
2025-02-16 12:00:00,19382499452.0,0.0
2025-02-17 00:00:00,18950121307.0,-0.022307656763812522
2025-02-17 12:00:00,18950121307.0,0.0
2025-02-18 00:00:00,17928306425.0,-0.053921284483944176
2025-02-18 12:00:00,17928306425.0,0.0
2025-02-19 00:00:00,17134205662.0,-0.04429312753672432
2025-02-19 12:00:00,17134205662.0,0.0
2025-02-20 00:00:00,17146791612.0,0.0007345511223735279
2025-02-20 12:00:00,17146791612.0,0.0
2025-02-21 00:00:00,17694063043.0,0.03191684155168706
2025-02-21 12:00:00,17694063043.0,0.0
2025-02-22 00:00:00,17098049401.0,-0.033684385579025644
2025-02-22 12:00:00,17098049401.0,0.0
2025-02-23 00:00:00,17326964783.0,0.013388391659846954
2025-02-23 12:00:00,17326964783.0,0.0
2025-02-24 00:00:00,16924424622.0,-0.02323200664636571
2025-02-24 12:00:00,16924424622.0,0.0
2025-02-25 00:00:00,14773225178.0,-0.12710620845589415
2025-02-25 12:00:00,14773225178.0,0.0
2025-02-26 00:00:00,14737545781.0,-0.002415139319282389
2025-02-26 12:00:00,14737545781.0,0.0
2025-02-27 00:00:00,14229778421.0,-0.03445399712716246
2025-02-27 12:00:00,14229778421.0,0.0
2025-02-28 00:00:00,14362346983.0,0.009316277321954614
2025-02-28 12:00:00,14362346983.0,0.0
2025-03-01 00:00:00,15227844814.0,0.060261587609911293
2025-03-01 12:00:00,15227844814.0,0.0
2025-03-02 00:00:00,14894990456.0,-0.02185827095466486
2025-03-02 12:00:00,14894990456.0,0.0
2025-03-03 00:00:00,17558407786.0,0.17881295982483314
2025-03-03 12:00:00,17558407786.0,0.0
2025-03-04 00:00:00,14706721618.0,-0.1624114329018922
2025-03-04 12:00:00,14706721618.0,0.0
2025-03-05 00:00:00,14865891647.0,0.01082294430630859
2025-03-05 12:00:00,14865891647.0,0.0
2025-03-06 00:00:00,15164692719.0,0.020099774644886548
2025-03-06 12:00:00,15164692719.0,0.0
2025-03-07 00:00:00,14775155629.0,-0.025687107363009387
2025-03-07 12:00:00,14775155629.0,0.0
2025-03-08 00:00:00,14690780157.0,-0.005710631692731005
2025-03-08 12:00:00,14690780157.0,0.0
2025-03-09 00:00:00,14458559211.0,-0.015807257580486622
2025-03-09 12:00:00,14458559211.0,0.0
2025-03-10 00:00:00,13497620166.0,-0.06646160457460537
2025-03-10 12:00:00,13497620166.0,0.0
2025-03-11 00:00:00,12675002139.0,-0.06094541236774054
2025-03-11 12:00:00,12675002139.0,0.0
2025-03-12 00:00:00,13398640083.0,0.057091741371263494
