timestamp,btc_open,btc_high,btc_low,btc_close,eth_open,eth_high,eth_low,eth_close
2024-12-07 12:00:00,99746.17018634557,100387.43277688618,99454.39921942963,99714.62219537982,4004.5856257831388,4021.484893267172,3993.8707587417434,3998.238639680011
2024-12-08 00:00:00,99781.82999198174,100196.2140093384,98929.92844600427,99331.30105113215,4004.1085635595373,4010.1925203305104,3938.8910859816606,3963.8051397324693
2024-12-08 12:00:00,99754.7768522786,100464.25685327388,99660.92065618507,100312.69149646896,3974.198504714709,4011.5115656375215,3967.957606823878,4011.5115656375215
2024-12-09 00:00:00,101200.19297467085,101200.19297467085,98392.75350222512,98724.91556736542,4007.406110973783,4007.406110973783,3863.176546869822,3885.564418793954
2024-12-09 12:00:00,98010.16158118055,100281.08359623082,96202.22140258037,96985.94363974527,3850.440875506028,3939.186103784393,3707.0149978848576,3717.4244692732677
2024-12-10 00:00:00,97166.10106772359,98018.51319323164,96680.47317623864,97653.62962753898,3699.614143367287,3768.6856324998193,3686.4730884005958,3762.408191263078
2024-12-10 12:00:00,97802.23594364406,97802.23594364406,94561.73726601216,97144.5402258447,3752.8047566401924,3752.8047566401924,3538.0740958829956,3641.818366393435
2024-12-11 00:00:00,96643.1319918391,98237.77966498482,95740.9358358451,98237.77966498482,3627.996591545328,3706.722361891161,3570.3410618255402,3706.722361891161
2024-12-11 12:00:00,98341.68482519439,101646.8874292423,98191.62238411448,101270.6379619385,3715.5875943840915,3834.401554542244,3715.5875943840915,3831.2099755191966
2024-12-12 00:00:00,101204.95194576346,101960.73234131302,100521.73876795317,100534.11926898496,3832.648408092089,3934.4563656468395,3809.0367305764257,3921.8723611032733
2024-12-12 12:00:00,100556.70561133545,101784.84761745848,99491.35763334374,100440.44144022003,3911.658245354203,3978.6752506595353,3867.2204524411827,3882.8373363806677
2024-12-13 00:00:00,100006.33728156584,100541.58250554636,99361.7584775802,100541.58250554636,3881.40597061562,3932.587297352687,3876.994339392521,3904.131044319254
2024-12-13 12:00:00,100381.56384358315,101744.12465323649,99971.4251622482,101296.08420824334,3905.215256415721,3948.9105871595207,3884.78379117713,3901.8360224215435
2024-12-14 00:00:00,101352.22971292294,102136.61848405775,101352.22971292294,101538.3591750462,3907.4296595053356,3931.1675710052705,3898.030957255578,3898.030957255578
2024-12-14 12:00:00,101566.6119968529,101608.33037581219,100790.18891772504,101064.1258180627,3896.2908674995215,3896.2908674995215,3833.384155339688,3864.4426503145164
2024-12-15 00:00:00,101393.1996919875,102332.0460693008,101393.1996919875,102273.93697695846,3866.9958020348054,3895.713222925012,3844.6450643063317,3865.377021578371
2024-12-15 12:00:00,102670.03424860006,103299.66293670298,102670.03424860006,103299.66293670298,3877.460937571593,3909.7694172792885,3855.9605121697905,3885.551045926304
2024-12-16 00:00:00,104721.50151808978,105494.26514589906,104485.50722610675,104649.44144650658,3961.3154661802305,4005.409950782861,3942.4568389205624,3949.2767193933423
2024-12-16 12:00:00,103668.76924235463,106993.98136116777,103569.92156219382,105810.63129202551,3904.70686697462,4078.0934001393143,3897.7119310529934,4030.93598850797
2024-12-17 00:00:00,106090.34824764448,107385.08539679593,105934.65392664201,107057.82114195262,3992.5251679537714,4035.6807468376046,3959.698568082353,4013.242736277033
2024-12-17 12:00:00,106759.84150361962,108134.70395538819,105991.35725127581,105991.35725127581,3996.6751796674635,4018.662122984253,3888.6925433011597,3888.6925433011597
2024-12-18 00:00:00,106034.913402645,106149.11340029488,103581.1649173861,104503.22403619888,3879.4062240100893,3885.596211205649,3828.729977367969,3873.4698596392636
2024-12-18 12:00:00,105037.05730308131,105037.05730308131,100808.59929784118,101083.02779137746,3884.6574855011336,3894.8393441992966,3679.924120287684,3679.924120287684
2024-12-19 00:00:00,100590.40674241254,102392.35475315936,99633.64670369614,102392.35475315936,3641.6374478348566,3707.0807038258317,3603.867787558411,3707.0807038258317
2024-12-19 12:00:00,102387.29792223322,102387.29792223322,96448.90175250097,98136.51932716771,3704.4680822469218,3704.4680822469218,3368.514232745682,3450.8205603426563
2024-12-20 00:00:00,97851.35377075805,97851.35377075805,94192.50465512306,94192.50465512306,3434.6754695380805,3451.6042336063933,3182.2867745405165,3182.2867745405165
2024-12-20 12:00:00,92805.75666996102,97430.35276861327,92805.75666996102,97430.35276861327,3114.5678000004355,3476.1405215774685,3114.5678000004355,3471.857762759152
2024-12-21 00:00:00,97691.43431692653,99063.71975920832,97359.76640529782,98108.60460263013,3468.658920056454,3527.6417240863316,3457.810630267266,3461.9682830430565
2024-12-21 12:00:00,98037.11544014173,98037.11544014173,96941.26398149885,97048.2053474754,3440.3642744087256,3440.3642744087256,3324.367660049044,3326.8743289303734
2024-12-22 00:00:00,97244.35762866863,97244.35762866863,96081.76035559733,96915.85584401232,3337.9931017647236,3381.548058047634,3313.7151580397044,3376.7347301109285
2024-12-22 12:00:00,97139.27539827072,97139.27539827072,94642.4145986112,95454.72024777101,3383.7870345502993,3383.7870345502993,3239.4522434385253,3282.798991100014
2024-12-23 00:00:00,95110.22476004054,96386.0794422067,94249.37064248421,96386.0794422067,3277.055235670619,3352.008988798304,3252.192843966309,3350.0580587488466
2024-12-23 12:00:00,95817.04472720862,96198.14433867254,92628.82282918232,95155.9932938399,3335.1686249649347,3460.8929613868545,3275.0551515110337,3460.8929613868545
2024-12-24 00:00:00,94783.55282299334,94783.55282299334,93696.2286655834,93847.45149049634,3419.104180994374,3419.104180994374,3370.9848234030655,3390.0930340275354
2024-12-24 12:00:00,94231.12625982042,98943.52498215239,94180.71055672027,98758.15555154771,3408.0272854512477,3508.5988097975846,3404.0993888133794,3492.4227519320557
2024-12-25 00:00:00,98695.71400782601,98695.71400782601,97799.22367036463,98336.47528260502,3487.9805585957088,3512.1235331636235,3468.417980320965,3512.1235331636235
2024-12-25 12:00:00,97825.05610463647,99144.05633754666,97825.05610463647,99141.93981786452,3465.623958371452,3487.4029866649416,3448.8013205451975,3487.4029866649416
2024-12-26 00:00:00,99344.95417367229,99344.95417367229,95362.2899789659,95392.89411753211,3494.5109273631047,3494.5109273631047,3360.9123283160307,3365.046973784419
2024-12-26 12:00:00,95536.07804721202,96462.6594887941,95280.08348787813,95314.47518015576,3367.325692886731,3367.325692886731,3315.36757279822,3320.7739664364267
2024-12-27 00:00:00,95634.02848477298,96675.98980054719,94990.47881311874,96491.92636803203,3327.7897761683494,3420.880350654251,3325.2538543527403,3398.866598057116
2024-12-27 12:00:00,96677.62912386365,96677.62912386365,94017.7388050886,94286.96169694321,3414.186711285785,3414.186711285785,3309.1601302210197,3317.3673941041798
2024-12-28 00:00:00,94188.33183566765,94486.42937410889,94188.33183566765,94466.47676401735,3328.6111553091764,3347.289416168199,3326.577912136294,3341.251586271556
2024-12-28 12:00:00,94608.71724432957,95276.23251610585,94226.18775514833,95276.23251610585,3353.051441120302,3410.2921755856464,3348.5773386449746,3410.2921755856464
2024-12-29 00:00:00,95069.29796635783,95113.31332635686,94701.58383374191,95002.09783027926,3394.9322761501444,3401.794186340879,3372.8878683676257,3399.471419890741
2024-12-29 12:00:00,94868.19957795221,94868.19957795221,92868.96449068608,92868.96449068608,3394.55931127967,3394.55931127967,3330.3789500307435,3330.3789500307435
2024-12-30 00:00:00,93467.14705911094,93752.01645281966,93073.1794169563,93650.67146070524,3347.850138903738,3418.8733908659374,3347.850138903738,3407.962989262088
2024-12-30 12:00:00,93694.95441897007,94452.47154334911,91816.86482854123,92423.43263786552,3414.4397590097465,3414.4397590097465,3309.6800495150387,3347.9109507740286
2024-12-31 00:00:00,92666.27265159723,93982.05684721791,92230.48790697765,93982.05684721791,3358.668357675151,3388.7905732186628,3329.647323565281,3388.7905732186628
2024-12-31 12:00:00,94089.44634724557,95797.4221530335,93302.2371282602,93302.2371282602,3390.196213882398,3431.0876722523108,3328.8351202819404,3328.8351202819404
2025-01-01 00:00:00,93507.85874741491,94272.09391214595,93051.98323230208,93051.98323230208,3331.960415357686,3361.776612161962,3320.9010668365586,3320.9010668365586
2025-01-01 12:00:00,93297.6075779421,94783.15438564416,93297.6075779421,94557.49630834152,3334.392733087608,3360.3604916367904,3333.7485877366316,3353.4312487280777
2025-01-02 00:00:00,94384.1761153871,96481.02548549822,94384.1761153871,96481.02548549822,3348.967247123586,3462.7350368068196,3348.967247123586,3462.7350368068196
2025-01-02 12:00:00,96653.95220084535,97433.16006615898,96339.03229188357,96839.91368038654,3468.975544861072,3492.2419730201464,3439.052969088513,3439.052969088513
2025-01-03 00:00:00,96897.89773864347,96946.67766178324,96010.07539005707,96425.08432874594,3451.2174429160327,3466.748447588415,3425.5059021320358,3443.7714036863003
2025-01-03 12:00:00,96704.90871031054,98547.4354983168,96481.62117505186,98273.14821437132,3462.2259180034353,3617.920695648383,3462.1304359979904,3615.269761017649
2025-01-04 00:00:00,98150.88378407732,98255.74807771541,97647.46657394528,97795.825987815,3607.3711320224947,3607.3711320224947,3583.109663790719,3585.017810632372
2025-01-04 12:00:00,97853.76686652648,98597.6977847324,97660.40165094685,98318.61063470066,3599.2646893513133,3658.6003889802937,3599.2646893513133,3657.11522119268
2025-01-05 00:00:00,98210.98449148156,98432.36636681829,97637.68706954738,97704.45434248327,3656.8222003128476,3656.8222003128476,3608.12631214454,3614.8506491676953
2025-01-05 12:00:00,97597.29563822695,98674.4717793097,97597.29563822695,98674.4717793097,3610.4030489983206,3650.182257342858,3610.4030489983206,3650.182257342858
2025-01-06 00:00:00,98349.76145610317,99706.8161068128,98260.4555439427,98752.11208410464,3635.0874456790684,3684.962655155403,3622.1287224090543,3636.164015019534
2025-01-06 12:00:00,99223.43302212954,102183.66913674261,99144.54228452529,102079.84721178016,3652.4441197633287,3714.5847023153974,3641.7636818205206,3682.1220319670792
2025-01-07 00:00:00,102290.36168484877,102290.36168484877,101398.1935282323,101398.1935282323,3689.3440837025523,3695.5372703560156,3657.966897492588,3657.966897492588
2025-01-07 12:00:00,100866.59578639524,100866.59578639524,96372.8695370962,96966.665012435,3641.34480053334,3641.34480053334,3382.5869684649306,3389.723525408077
2025-01-08 00:00:00,96952.09886774956,97121.19853102187,95259.11661038516,95964.42593086681,3380.0211263090155,3409.7629513943084,3307.797931247656,3362.7391727530035
2025-01-08 12:00:00,95094.07398122773,95400.85484311239,94118.38414972041,95292.19594677552,3348.2216218294634,3370.062358645157,3261.7018871886903,3333.611218499311
2025-01-09 00:00:00,95031.89727927743,95105.94661602686,92983.14270516166,93395.83535425988,3325.4193692577983,3347.8733331680733,3285.313534396806,3309.7509430043106
2025-01-09 12:00:00,93397.66850377186,94561.4894565884,91914.30519556114,92449.05943331719,3299.2835676869404,3332.721344814133,3195.9713103260974,3227.1700135657134
2025-01-10 00:00:00,92376.27578346101,95039.77578576424,92376.27578346101,95039.77578576424,3219.09284475812,3309.696059341978,3219.09284475812,3309.696059341978
2025-01-10 12:00:00,95027.59771977237,95798.50871308251,93543.97537165566,94761.41483693405,3311.6087345629126,3322.7529300723636,3242.718663478409,3274.2777223308935
2025-01-11 00:00:00,94736.6267420969,94736.6267420969,94005.11402214876,94480.35066525104,3266.968783260918,3266.968783260918,3220.655856110691,3259.9710154097206
2025-01-11 12:00:00,94587.61213624186,94908.52887829034,94090.32522828647,94565.96347474444,3273.3053422937237,3308.3310658974724,3265.2392833445365,3288.694178208778
2025-01-12 00:00:00,94572.19295828749,94598.60594893617,93857.34535112529,93973.60002136382,3283.0070131950847,3286.883254312652,3237.743099250377,3243.466093040701
2025-01-12 12:00:00,94203.80630265319,95116.66736517011,93873.37040550246,93873.37040550246,3251.4384882033905,3287.7746780217863,3236.3650020229634,3236.3650020229634
2025-01-13 00:00:00,94454.77089638807,95230.50136357336,91618.16277553422,91618.16277553422,3264.070968533687,3305.3878678187,3119.501702462049,3119.501702462049
2025-01-13 12:00:00,91066.50969072059,94358.10541149687,90897.722821227,94358.10541149687,3072.7241462135594,3129.9291659172377,3004.4200285857073,3129.9291659172377
2025-01-14 00:00:00,94504.26849514963,97094.58071458963,94451.91272177773,96632.48456504791,3136.134992657647,3244.4255393029703,3131.2168788217527,3232.6943350724077
2025-01-14 12:00:00,96497.89985560528,96732.3889915353,95703.54557746142,96732.3889915353,3214.246776147014,3236.085067487854,3182.9795716728518,3236.085067487854
2025-01-15 00:00:00,96535.26005426567,97344.12825674939,96535.26005426567,96973.352177932,3224.311621799453,3238.4579728639874,3197.3049019080495,3209.581699195931
2025-01-15 12:00:00,96733.2206123082,99895.53095971681,96733.2206123082,99725.40578888806,3199.1557899723384,3439.3676041736444,3199.1557899723384,3429.7028639778664
2025-01-16 00:00:00,100554.74910518984,100554.74910518984,98969.27851480305,99175.81276396391,3454.324754277295,3454.324754277295,3321.058464921701,3333.30246387048
2025-01-16 12:00:00,99136.88555434979,100377.75137459932,97532.25346033007,99877.5171161229,3349.9454778883774,3358.9444544219086,3275.419175646765,3302.003952562429
2025-01-17 00:00:00,99977.5043880182,102243.20379737619,99977.5043880182,102243.20379737619,3306.8156612326384,3423.441039490791,3306.8156612326384,3423.441039490791
2025-01-17 12:00:00,102254.35493395521,105850.05041675539,102254.35493395521,104347.54717350486,3424.242718987619,3508.6807091170563,3400.7202094678064,3469.512644451865
2025-01-18 00:00:00,104125.16350264964,104649.37697946737,102721.6188330088,103119.47099954754,3475.543290362819,3489.1560678207506,3265.8601075395013,3265.8601075395013
2025-01-18 12:00:00,103518.15895444644,104838.54828188014,103160.61556090412,104216.89840135271,3312.110047272561,3323.584779529514,3257.940375144288,3281.0938882360415
2025-01-19 00:00:00,104451.81705559652,105286.20507652058,104213.78386537512,104663.03110592213,3306.5974815912537,3353.278643412752,3175.5829127170496,3175.5829127170496
2025-01-19 12:00:00,104183.90446402156,106085.44055825933,103221.86907925215,103221.86907925215,3138.3517813877743,3439.7786672354737,3138.3517813877743,3256.0981444137906
2025-01-20 00:00:00,101275.33714814208,108228.26762528597,99717.60975037608,108041.04174416988,3202.871407181103,3405.0813587024386,3165.537451067419,3349.746231108299
2025-01-20 12:00:00,108161.99567857297,108161.99567857297,102377.84102066602,103446.73844314495,3372.3310205341154,3372.3310205341154,3279.2986638468005,3312.7838086527117
2025-01-21 00:00:00,102094.72883937496,103051.92019929607,101063.53964636955,103051.92019929607,3277.389476653469,3298.599518817873,3218.443345041415,3298.599518817873
2025-01-21 12:00:00,103680.99694575471,106969.68100810557,103459.5911102788,106011.73551990329,3301.619577970662,3346.2499028970174,3288.9092379675435,3336.4507867282746
2025-01-22 00:00:00,106193.34179411683,106194.21780148889,104964.5927061866,105125.72871098916,3327.0818710455474,3358.5497694362957,3289.5021381143574,3306.2839063252627
2025-01-22 12:00:00,105064.6017722564,105274.67946424602,103809.42598027962,103889.57174880913,3321.50460641664,3321.50460641664,3243.9763434569513,3243.9763434569513
2025-01-23 00:00:00,103610.2884720945,103610.2884720945,101524.9578065445,101524.9578065445,3238.016282192183,3251.2357298999846,3191.4898822784166,3195.7202591021282
2025-01-23 12:00:00,101920.04764680567,105928.72626806023,101594.67223835022,103996.38358573921,3211.68062655865,3319.6428508115,3203.236965171495,3319.6428508115
2025-01-24 00:00:00,104067.60991206947,105525.55511099196,103007.08090172919,105260.18282658844,3332.580893146162,3405.6832675232554,3285.1156332489636,3405.6832675232554
2025-01-24 12:00:00,105462.11123381382,106462.47510536018,104828.41023433676,104828.41023433676,3402.5711232275503,3406.1715098838736,3325.1683626311296,3325.1683626311296
2025-01-25 00:00:00,104865.34040196025,105196.8110903439,104297.64110327902,104529.24290738242,3311.5508041263997,3321.624008769706,3275.9490611279393,3295.3042793688965
2025-01-25 12:00:00,104629.57499842832,105115.58851030763,104586.81029852289,105043.52337871982,3306.224737344296,3343.510235208843,3304.648246120728,3334.839304245218
2025-01-26 00:00:00,104757.72169371562,105124.49967086142,104581.61343927286,104699.98623132128,3317.7491699951247,3349.9061062538226,3298.607876027861,3305.4299451131224
2025-01-26 12:00:00,104824.49421411689,105205.034734833,104252.44945477527,104252.44945477527,3311.7569245050686,3339.232296398693,3289.5012094314807,3289.5012094314807
2025-01-27 00:00:00,102624.65334083581,102624.65334083581,98380.59207932772,98380.59207932772,3236.6656039704103,3236.6656039704103,3036.4867780905956,3036.4867780905956
2025-01-27 12:00:00,98942.7402158788,101907.9836785745,98942.7402158788,101728.82790773972,3064.3923064452365,3174.166459712812,3057.220359597594,3174.166459712812
2025-01-28 00:00:00,102101.49013927419,102992.57835984608,101433.10979499303,102740.42074274186,3179.8911263520895,3211.649761892457,3165.118845816878,3195.6400286660432
2025-01-28 12:00:00,102784.33565971034,102784.33565971034,100272.25743332352,101191.8542200963,3187.0900405251123,3187.0900405251123,3062.0439368460593,3083.821425419617
2025-01-29 00:00:00,101340.77163007476,102748.17207859305,101340.77163007476,102465.81108516718,3077.9220012612527,3155.4935796109608,3077.9220012612527,3134.381705805671
2025-01-29 12:00:00,102578.2266858994,104302.57891352312,101764.76415521317,103505.30962657207,3133.2837061900523,3142.339052314129,3085.673528052318,3134.723385089722
2025-01-30 00:00:00,103715.7684209174,105402.31611817043,103715.7684209174,105314.44377232197,3112.973706322043,3218.2572448246615,3112.973706322043,3216.3974824333927
2025-01-30 12:00:00,105294.1238143463,105892.90682330292,104869.32058130573,105121.06862147224,3219.113535318432,3274.8295666005865,3219.113535318432,3262.0111589484236
2025-01-31 00:00:00,104719.69018312056,104859.2039947492,103991.35346005936,104274.53389246491,3246.117188628738,3270.329244872047,3215.8239546643,3268.096102927682
2025-01-31 12:00:00,104740.66194955219,105480.45394517481,101598.16372711949,102231.1283769451,3333.9276785681336,3422.1928971455222,3294.4035821749785,3294.4035821749785
2025-02-01 00:00:00,102404.93376107872,102512.46698695565,101592.66990862337,101592.66990862337,3298.5292384592553,3316.9787661512464,3235.559919161205,3235.559919161205
2025-02-01 12:00:00,102019.51548371714,102239.73795237648,100522.89746094769,100522.89746094769,3249.3188447697353,3262.8460076797505,3134.046170830302,3134.046170830302
2025-02-02 00:00:00,100503.92993660411,101237.55570873898,99092.333588406,99342.03532242186,3118.432045916739,3151.643048498208,3075.5843892332227,3097.3389560449054
2025-02-02 12:00:00,98933.28243566968,99306.8359207168,96896.82676418213,97815.84535257479,3065.6658997339223,3089.7993768999727,2867.293929480726,2867.293929480726
2025-02-03 00:00:00,97652.02866142086,97652.02866142086,92876.12162304203,95770.80181571534,2866.253573805174,2866.253573805174,2460.547384197523,2610.9885508177545
2025-02-03 12:00:00,95184.99000103062,102038.29415299969,94721.98536030206,101786.57409375272,2585.8862079864025,2877.323838512928,2567.761045593262,2877.323838512928
2025-02-04 00:00:00,101392.3150300614,101468.37868950945,98361.85276813261,98900.15664785431,2880.281763705476,2880.281763705476,2697.1517197286594,2752.274299638536
2025-02-04 12:00:00,99125.47947716463,100160.09279025279,96386.5143187413,97690.61739242118,2764.452794458023,2830.211835814456,2645.8816807828066,2684.963929184192
2025-02-05 00:00:00,97888.30731950274,98360.40524167611,97450.19613346204,97759.8831753512,2734.763245293648,2779.28673817021,2723.377163402609,2779.28673817021
2025-02-05 12:00:00,98193.32303841642,98611.46674060835,96439.88149814382,96439.88149814382,2803.2717463516547,2819.5336350724674,2724.5050286819246,2760.4375740434343
2025-02-06 00:00:00,96613.00809483857,98975.0605619712,96613.00809483857,98975.0605619712,2789.6216110636838,2851.763153833254,2767.882411218073,2830.134046127891
2025-02-06 12:00:00,98901.87439582883,98901.87439582883,95967.15004023662,96928.85157608312,2807.225877221531,2807.225877221531,2692.2500258766086,2701.3408316062055
2025-02-07 00:00:00,96567.63486519158,97585.5765251919,96567.63486519158,97316.41651615771,2687.8133604171308,2744.048500307008,2687.8133604171308,2744.048500307008
2025-02-07 12:00:00,97760.09397417755,99606.01843437883,95746.87395405429,96108.29568062663,2762.3859571679277,2779.5499529192684,2585.207296623361,2585.207296623361
2025-02-08 00:00:00,96558.4563096667,96786.35922159553,95905.61306579997,96039.32910256689,2623.4507017824767,2647.803584137933,2607.8993849194494,2616.884877619604
2025-02-08 12:00:00,96003.7579365969,96645.85029878837,95836.79513855922,96487.0543625433,2609.2284258997797,2638.87147834566,2603.0367319483175,2629.7358892612415
2025-02-09 00:00:00,96454.44602149501,97267.4076648532,96454.44602149501,96808.57964192933,2632.8061542992345,2673.838966432587,2632.8061542992345,2661.740176581009
2025-02-09 12:00:00,96603.27364795694,96603.27364795694,95340.48294665758,95841.1801230943,2656.8436839316923,2659.498717004571,2561.706995041929,2619.0589452432578
2025-02-10 00:00:00,96519.99549282841,97730.66462298081,95524.22026320195,97730.66462298081,2630.43718668343,2647.2838892513596,2573.9855171847544,2647.2838892513596
2025-02-10 12:00:00,97731.48183582605,98334.08502172824,97251.75237452232,97390.4434974332,2655.4084135311487,2683.5234419415506,2640.282491756496,2657.362498091921
2025-02-11 00:00:00,97465.03795561657,98467.0013054058,97465.03795561657,98009.83713490752,2661.987092225292,2721.6603145263043,2661.987092225292,2699.6464724659663
2025-02-11 12:00:00,98146.26604694665,98146.26604694665,95017.42507160608,95561.70494164275,2707.8935756187443,2707.8935756187443,2589.7668506478694,2593.033463391389
2025-02-12 00:00:00,95743.13972459143,96281.23094009243,95372.30093011959,95982.41228195447,2602.9232019735637,2627.9569932916033,2589.496674006613,2617.466606388844
2025-02-12 12:00:00,96108.54335491334,97917.74883920769,94907.03940613412,97917.74883920769,2626.9920358049903,2749.9292808106525,2588.090435703554,2749.9292808106525
2025-02-13 00:00:00,97886.93195784716,97984.76780314116,95893.42457979695,96139.62356455375,2737.1990303880543,2750.74242473475,2664.625419239964,2677.0364191643994
2025-02-13 12:00:00,95946.82224702308,96497.23557421484,95458.140300641,96374.20669516998,2657.157563280112,2669.189092830931,2625.751263570844,2669.189092830931
2025-02-14 00:00:00,96666.70960779543,97152.49941358573,96532.5779782049,97031.12535349325,2676.721288040328,2716.0932870936085,2676.721288040328,2704.924987839279
2025-02-14 12:00:00,96901.61280060273,98623.62137807804,96674.16542518875,97190.84281503958,2685.234145550684,2776.0865325858313,2684.647870488835,2718.118545116057
2025-02-15 00:00:00,97525.56432832252,97811.65069075664,97401.87016895857,97726.54687428048,2725.8914087575517,2730.023682856385,2700.305563494201,2711.241028781379
2025-02-15 12:00:00,97599.45342665966,97755.57301650841,97422.02899712167,97545.4160810322,2707.848120970365,2710.8839359455624,2684.9437939273357,2694.2773860595053
2025-02-16 00:00:00,97651.63779310409,97670.43504008041,97125.39953728911,97179.53603625878,2693.504460069912,2711.4056708528583,2691.8808478290725,2696.1068906350547
2025-02-16 12:00:00,97336.20781895904,97336.20781895904,96820.88754034557,96889.88885007307,2712.042564205364,2712.042564205364,2672.500627558901,2678.418721128294
2025-02-17 00:00:00,96122.86600485025,96529.14863264606,96103.04905731311,96115.17848679269,2661.1506687369165,2750.8814006295465,2661.1506687369165,2750.8814006295465
2025-02-17 12:00:00,96070.76836745605,96825.39185696325,95305.81471590063,95910.6343997475,2754.6699441007354,2819.308504706719,2700.848572231259,2739.598505943322
2025-02-18 00:00:00,95784.62953852078,96283.17216937791,95189.2521445793,95713.43307222998,2743.350423263979,2743.350423263979,2664.4601502968926,2694.5716461754505
2025-02-18 12:00:00,95626.63610131448,96171.78850952118,93902.52254777655,95259.61791981726,2681.128316099337,2702.279639453504,2614.585404659109,2655.5774831551594
2025-02-19 00:00:00,95613.70786478418,96302.84963715746,95176.94369782117,96302.84963715746,2671.6886402260684,2726.5767362489864,2665.5338184564803,2725.275546052408
2025-02-19 12:00:00,96414.46175112732,96540.84301900618,95622.78488625766,96540.84301900618,2727.3719383598755,2727.3719383598755,2693.0229650336773,2724.4404602628556
2025-02-20 00:00:00,96631.9764747056,97406.95451404073,96631.9764747056,97406.95451404073,2716.069354832059,2745.763469483002,2716.069354832059,2745.763469483002
2025-02-20 12:00:00,97248.13930504581,98519.0592307595,96876.26093402511,98227.3320679309,2741.6078435662903,2753.9871867989614,2713.405722225281,2730.8512464961154
2025-02-21 00:00:00,98336.68799774042,98635.9937326328,98126.16133511938,98635.9937326328,2739.7255611178352,2799.9049691874384,2736.4324373181835,2799.9049691874384
2025-02-21 12:00:00,98641.48664582448,99244.09049710589,94909.23471393716,95744.67131189487,2791.8340323824527,2831.8947068740554,2629.0369463355687,2642.874510659083
2025-02-22 00:00:00,96135.15541305285,96480.22631988948,96135.15541305285,96480.22631988948,2658.3470942919384,2732.417360082491,2658.3470942919384,2732.417360082491
2025-02-22 12:00:00,96594.85836473043,96857.71626951931,96417.94490841779,96635.74766480611,2734.7489637250264,2789.469332751865,2728.0301871429215,2767.694619638005
2025-02-23 00:00:00,96526.3245193673,96652.72840228872,96170.77690652086,96170.77690652086,2762.9669006002723,2825.603410632093,2751.763293505409,2805.899254536636
2025-02-23 12:00:00,96113.94673119442,96113.94673119442,95425.30528594145,96100.14512743866,2797.23398253769,2818.870077488838,2781.052161335651,2805.8296064416545
2025-02-24 00:00:00,96265.42843123179,96265.42843123179,95286.7956865605,95640.85834666436,2825.0339240460366,2825.0339240460366,2681.2813517602403,2681.2813517602403
2025-02-24 12:00:00,95832.80810182482,95832.80810182482,92361.39840402018,92361.39840402018,2688.2075397185126,2688.2075397185126,2524.1011705732612,2524.1011705732612
2025-02-25 00:00:00,91581.54822567313,92306.01372151902,88201.3382303592,88201.3382303592,2514.8641004456676,2514.8641004456676,2374.696828735214,2399.5263229779944
