model,tau,pinball_mean,pinball_se,coverage80,coverage80_lo,coverage80_hi,width80_mean,coverage90,coverage90_lo,coverage90_hi,width90_mean,n_obs
QRF_v3,0.05,0.014156654879016623,0.0007818646479254105,0.6792510742786986,0.6630203531214907,0.6950595887596471,0.38267842374478206,0.7667280540208717,0.751897149213074,0.7809307095107424,0.4820040229505786,3258
QRF_v3,0.1,0.02289390296830297,0.001432806388003627,0.6792510742786986,0.6630203531214907,0.6950595887596471,0.38267842374478206,0.7667280540208717,0.751897149213074,0.7809307095107424,0.4820040229505786,3258
QRF_v3,0.25,0.04195201117827727,0.0033318471192102716,0.6792510742786986,0.6630203531214907,0.6950595887596471,0.38267842374478206,0.7667280540208717,0.751897149213074,0.7809307095107424,0.4820040229505786,3258
QRF_v3,0.5,0.06527034911690838,0.006361230935112056,0.6792510742786986,0.6630203531214907,0.6950595887596471,0.38267842374478206,0.7667280540208717,0.751897149213074,0.7809307095107424,0.4820040229505786,3258
QRF_v3,0.75,0.06892256179241986,0.00898938563989849,0.6792510742786986,0.6630203531214907,0.6950595887596471,0.38267842374478206,0.7667280540208717,0.751897149213074,0.7809307095107424,0.4820040229505786,3258
QRF_v3,0.9,0.06703009093388208,0.009757632939539112,0.6792510742786986,0.6630203531214907,0.6950595887596471,0.38267842374478206,0.7667280540208717,0.751897149213074,0.7809307095107424,0.4820040229505786,3258
QRF_v3,0.95,0.051978001767378185,0.008926007712950806,0.6792510742786986,0.6630203531214907,0.6950595887596471,0.38267842374478206,0.7667280540208717,0.751897149213074,0.7809307095107424,0.4820040229505786,3258
