token,timestamp,size,y_true,ret_net
$WIF,2025-04-19 00:00:00,0.09468164876270438,0.0915894298858346,0.00819842998701341
$WIF,2025-04-19 12:00:00,0.09388512940241668,0.0908698610759264,0.008061903018880894
$WIF,2025-04-20 00:00:00,0.08731872458502718,0.1154877364343176,0.009647648227731252
$WIF,2025-04-20 12:00:00,0.07962896041814539,0.1341441684981152,0.010283615881570713
$WIF,2025-04-21 00:00:00,0.06774208465216693,0.0994253247737535,0.006396568344131965
$WIF,2025-04-21 12:00:00,0.0625926666299506,0.0914810622231134,0.005413080297535352
$WIF,2025-04-22 00:00:00,0.0569042814666171,0.0775653428612956,0.0041292786949007395
$WIF,2025-04-22 12:00:00,0.05,0.2066869248208531,0.010084346241042656
$WIF,2025-04-23 00:00:00,0.051040701815451665,0.3407849091178996,0.01713869742041525
$WIF,2025-04-23 12:00:00,0.05,0.269496786156999,0.01322483930784995
$WIF,2025-04-24 00:00:00,0.05479235231435298,0.1765927796420594,0.009401972036746854
$WIF,2025-04-24 12:00:00,0.05153267068795188,0.2714384580360391,0.013730285316576888
$WIF,2025-04-25 00:00:00,0.054285583612359266,0.4123252632914951,0.02211188963783671
$WIF,2025-04-25 12:00:00,0.05753192518410247,0.2699563258388724,0.015243447515216682
$WIF,2025-04-26 00:00:00,0.06007943544833143,0.1928556984682019,0.01128626430972155
$WIF,2025-04-26 12:00:00,0.06140527052614755,0.2043447700503196,0.012240819532912551
$WIF,2025-04-27 00:00:00,0.06327528886903999,0.200491050248682,0.012369752675797365
$WIF,2025-04-27 12:00:00,0.06818184934805771,0.1240033711475447,0.00811386992349289
$WIF,2025-04-28 00:00:00,0.05775090112042658,0.0671060035746953,0.003586677671427088
$WIF,2025-04-28 12:00:00,0.0680103239341798,-0.0162464908605041,-0.0014449807258874745
$WIF,2025-04-29 00:00:00,-0.044091308938140214,-0.1234443137944238,0.005222364831475962
$WIF,2025-04-29 12:00:00,-0.057480373998494996,-0.0856535731567841,0.004635997549366926
$WIF,2025-04-30 00:00:00,-0.008394135712682337,-0.0290583292279723,0.0002019488805599916
$WIF,2025-04-30 12:00:00,0.079969821861077,0.0179026306643241,0.0010318210757652678
$WIF,2025-05-01 00:00:00,0.07151874671038201,-0.0190262192774796,-0.001718325090914161
$WIF,2025-05-01 12:00:00,0.090569667191193,-0.0098301903672578,-0.0013431654059445752
$WIF,2025-05-02 00:00:00,0.00902283939299263,0.0285013112996763,0.00021204855738170213
$WIF,2025-05-02 12:00:00,0.07713646631227183,0.0652438752991961,0.004646999657537146
$WIF,2025-05-03 00:00:00,-0.07420317254050919,-0.034747225366317,0.002207338496458232
$WIF,2025-05-03 12:00:00,-0.05347606749027958,-0.0911484150759812,0.0046068784587837905
$WIF,2025-05-04 00:00:00,-0.037308230847150424,-0.1431183953882383,0.005152952979382392
$WIF,2025-05-04 12:00:00,-0.06046843762374371,-0.1212894167448612,0.007031839342738177
$WIF,2025-05-05 00:00:00,-0.060745797000483125,-0.108104607844319,0.0062631715779254225
$WIF,2025-05-05 12:00:00,-0.05747205634688453,-0.1299131444528469,0.007179015276460544
$WIF,2025-05-06 00:00:00,-0.04614302672133969,-0.0863111034640111,0.0037519404198814803
$WIF,2025-05-06 12:00:00,0.014421916620901979,-0.0205852571034086,-0.0003689884446696989
$WIF,2025-05-07 00:00:00,0.056919877772676784,0.0237036287933596,0.0010646082648235466
$WIF,2025-05-07 12:00:00,0.0960435989014121,0.0607494933777401,0.0053543819809286
$WIF,2025-05-08 00:00:00,0.07678310673508683,0.189636857057651,0.014176991502688585
$WIF,2025-05-08 12:00:00,0.06557140424527409,0.2175974549897175,0.01394031366264723
$WIF,2025-05-09 00:00:00,0.061960960432086855,0.3912789065256317,0.02393421204298444
$WIF,2025-05-09 12:00:00,0.06039832011627367,0.3158123471346148,0.018772543638326842
$WIF,2025-05-10 00:00:00,0.06271523189943243,0.5325040073677352,0.033082536149947425
$WIF,2025-05-10 12:00:00,0.06326867682966754,0.643080169619056,0.040370488043047506
$WIF,2025-05-11 00:00:00,0.06040924612777032,0.395802359936527,0.023608075948719148
$WIF,2025-05-11 12:00:00,0.06193861105348507,0.3497339913465551,0.021352344606929762
$WIF,2025-05-12 00:00:00,0.061107369222453266,0.6378841191099682,0.03867388354147992
$WIF,2025-05-12 12:00:00,0.06445190015891178,0.5527469114698416,0.035303329250406516
$WIF,2025-05-13 00:00:00,0.0634695749838125,0.3210086445333591,0.020056934359742984
$WIF,2025-05-13 12:00:00,0.06331368693922762,0.2258676263832948,0.013983943751842217
$WIF,2025-05-14 00:00:00,0.061644727335711774,0.226539326858072,0.013656731398302976
$WIF,2025-05-14 12:00:00,0.0730277330913762,0.245376118223709,0.01755412300318211
$WIF,2025-05-15 00:00:00,0.005384934610838535,-0.1538639780131256,-0.0008554721336183721
$WIF,2025-05-15 12:00:00,-0.044816580868605245,-0.1302334389066418,0.005612534542213047
$WIF,2025-05-16 00:00:00,0.0258851973249083,-0.0844320375607017,-0.002314965939427374
$WIF,2025-05-16 12:00:00,-0.061823697587921736,-0.1421874569352343,0.00848143585041996
$WIF,2025-05-17 00:00:00,-0.06369953767717682,-0.1146111087779309,0.006982176953436936
$WIF,2025-05-17 12:00:00,-0.05522074838415852,-0.1764722598491175,0.009468826515991164
$WIF,2025-05-18 00:00:00,0.10801366531088816,-0.0154456299667118,-0.002208407432294674
$WIF,2025-05-18 12:00:00,0.08852900115720586,0.008973241635281,0.0003517471133276501
$WIF,2025-05-19 00:00:00,-0.07373105515527083,-0.1012079757987519,0.007093515569994738
$WIF,2025-05-19 12:00:00,0.017701009226535357,-0.0194697824557946,-0.00043313984502133326
$WIF,2025-05-20 00:00:00,-0.07372358001303868,-0.0339355039497087,0.0021332289406539463
$WIF,2025-05-20 12:00:00,0.01612005698479688,0.0402633908873051,0.0005684478705805252
$WIF,2025-05-21 00:00:00,0.07357130454833123,-0.0453766610917344,-0.0037062766753080596
$WIF,2025-05-21 12:00:00,0.07422864131871948,0.1161235784272805,0.008248552245131198
$WIF,2025-05-22 00:00:00,0.0660939127326377,0.2132225633512103,0.013762243931101018
$WIF,2025-05-22 12:00:00,0.06373937736060144,0.202866617626565,0.012611895007965458
$WIF,2025-05-23 00:00:00,0.06549838812852568,0.3348438651029304,0.0216042414983248
$WIF,2025-05-23 12:00:00,0.0882401330660542,0.1727081439626014,0.014798588939520923
$WIF,2025-05-24 00:00:00,0.10643715408724387,0.1678475505696015,0.017333029832706914
$WIF,2025-05-24 12:00:00,0.10103601132780532,-0.0185155463464232,-0.0023759170070367453
$WIF,2025-05-25 00:00:00,-0.013374495210273615,-0.0660248842028878,0.0008161770214790248
$WIF,2025-05-25 12:00:00,-0.024393615977936337,-0.0701386892169678,0.0015889681700648548
$WIF,2025-05-26 00:00:00,-0.06223924359231784,-0.0922354198063497,0.005429466543205507
$WIF,2025-05-26 12:00:00,-0.03200533146988671,-0.019354833039522,0.00045943118962478294
$WIF,2025-05-27 00:00:00,-0.04597322896630008,0.0053153753880721,-0.00047423111458917526
$WIF,2025-05-27 12:00:00,-0.04599490015173868,0.006945902510606,-0.0005494505931977274
$WIF,2025-05-28 00:00:00,0.037193706308561746,0.0274139441098268,0.0008336576544374153
$WIF,2025-05-28 12:00:00,0.03139047420118721,0.0140061161414195,0.0002827062563901245
$WIF,2025-05-29 00:00:00,0.031240842211226787,-0.0224230349164752,-0.0008567187067785645
$WIF,2025-05-29 12:00:00,-0.060809145027111516,-0.0433999450550306,0.0023350678278844694
$WIF,2025-05-30 00:00:00,-0.06311449038080769,-0.1091670996305808,0.006574453407630927
$WIF,2025-05-30 12:00:00,-0.037451325892665734,-0.1771475855581032,0.00644715532837208
$WIF,2025-05-31 00:00:00,-0.0460223881758088,-0.2745975225439701,0.012407521833754955
$WIF,2025-05-31 12:00:00,-0.03577435332829896,-0.2318184640428701,0.00811428387405171
$WIF,2025-06-01 00:00:00,-0.03366484439837082,-0.263236953079737,0.008693506843338732
$WIF,2025-06-01 12:00:00,-0.045759375497246214,-0.1795238225286877,0.007986101128304978
$WIF,2025-06-02 00:00:00,-0.047672096911941526,-0.1641080657036792,0.007585015127697354
$WIF,2025-06-02 12:00:00,0.14022117941282095,0.0477554783594915,0.005995223601927242
$michi,2025-03-20 12:00:00,0.031115639094805768,0.0011112170540306,-0.0001210019666648194
$michi,2025-03-21 00:00:00,-0.0622164942184882,0.0270932636945988,-0.0019967303551074234
$michi,2025-03-21 12:00:00,-0.018303680380840143,0.0456391399761209,-0.000926882632883542
$michi,2025-03-22 00:00:00,0.07417747781941245,0.0739917889795778,0.005117636896754216
$michi,2025-03-22 12:00:00,-0.030201893869047647,-0.0685524952851946,0.0019194057177165983
$michi,2025-03-23 00:00:00,-0.014093796398619834,-0.0643419154635512,0.0008363528744474004
$michi,2025-03-23 12:00:00,-0.0025980899775142276,-0.0114344498117593,1.6717279566750144e-05
$michi,2025-03-24 00:00:00,0.06666666666666667,0.1617708148451799,0.010451387656345328
$michi,2025-03-24 12:00:00,0.06944218861371028,0.1055475938806778,0.006982244978916769
$michi,2025-03-25 00:00:00,0.07244710092491022,0.0798274605789584,0.0054210325885185396
$michi,2025-03-25 12:00:00,0.06666666666666667,0.1219357762091863,0.0077957184139457545
$michi,2025-03-26 00:00:00,0.06666666666666667,0.1140312891825787,0.007268752612171913
$michi,2025-03-26 12:00:00,-0.06952207417048954,0.017064242692339,-0.0015339519169724736
$michi,2025-03-27 00:00:00,-0.047703356608921915,-0.05924649402972,0.002587739849483487
$michi,2025-03-27 12:00:00,-0.08847851074503904,-0.0576881530916811,0.004661769319458569
$michi,2025-03-28 00:00:00,-0.09743949309819953,-0.1959647908609079,0.01860751242109055
$michi,2025-03-28 12:00:00,-0.08152547872712157,-0.1967172455780151,0.01562984022599281
$michi,2025-03-29 00:00:00,-0.05919205565833815,-0.2874544051470581,0.016719056870407457
$michi,2025-03-29 12:00:00,-0.059077712178433196,-0.2419522626048281,0.013998597570196553
$michi,2025-03-30 00:00:00,-0.06567113127927174,-0.2333930310100984,0.014998828722734954
$michi,2025-03-30 12:00:00,-0.08026531033209497,-0.2088106701819022,0.016358926691142636
$michi,2025-03-31 00:00:00,-0.06925635322968861,-0.1145084097290803,0.007584153105818655
$michi,2025-03-31 12:00:00,-0.0852625178585505,-0.0804583076342894,0.006433765302244598
$michi,2025-04-01 00:00:00,-0.025416268745526622,0.0370174130716942,-0.001067925862621983
$michi,2025-04-01 12:00:00,0.02157123091527588,0.0551371578442829,0.0010815202092946618
$michi,2025-04-02 00:00:00,0.026605511488925263,0.0165240389427006,0.0003066029504888429
$michi,2025-04-02 12:00:00,-0.07333573580076501,-0.1523649874339344,0.010807119784738067
$michi,2025-04-03 00:00:00,-0.08024943092716637,-0.1483646928482879,0.011504935016123102
$michi,2025-04-03 12:00:00,-0.0665507473982762,-0.1567597748154411,0.010099726438961698
$michi,2025-04-04 00:00:00,-0.0850553069711294,-0.2157708884671233,0.017927182619148847
$michi,2025-04-04 12:00:00,-0.041379805732992804,-0.1536181910466573,0.006149791873899489
$michi,2025-04-05 00:00:00,-0.041827483659589944,-0.1113772988534722,0.0044494947295449245
$michi,2025-04-05 12:00:00,-0.07483090760690239,-0.0013417463507117,-0.0002737504408325063
$michi,2025-04-06 00:00:00,-0.06578817977839213,-0.0113592536188311,0.0004183637203320512
$michi,2025-04-06 12:00:00,-0.06944270673994984,-0.114568599673353,0.007608740135023617
$michi,2025-04-07 00:00:00,-0.06290805932816798,-0.132205069883645,0.008002224083084092
$michi,2025-04-07 12:00:00,-0.03688691465948169,-0.0751211850282416,0.002586554167958473
$michi,2025-04-08 00:00:00,-0.040293827717893325,-0.1092328800953148,0.004199941713100447
$michi,2025-04-08 12:00:00,-0.041853986819954864,-0.1140243763373402,0.004563104810276835
$michi,2025-04-09 00:00:00,-0.04452069995200212,-0.1241749756282389,0.00530575333173199
$michi,2025-04-09 12:00:00,0.0250062937843898,0.0704618400923371,0.0016369580050157278
$michi,2025-04-10 00:00:00,0.04861315954458005,0.1224620805725671,0.0057102028633125215
$michi,2025-04-10 12:00:00,0.07846332139451762,-0.0032904031681261,-0.0006504925682708053
$michi,2025-04-11 00:00:00,0.054450632937931,0.093249698126973,0.004805251919595023
$michi,2025-04-11 12:00:00,0.05029106652189552,0.2276730261215054,0.011198463969308407
$michi,2025-04-12 00:00:00,0.052678953729667535,0.4226537185656704,0.02200156091534454
$michi,2025-04-12 12:00:00,0.052398593710566446,0.55989431574779,0.029075681803171223
$michi,2025-04-13 00:00:00,0.05401598491363893,0.5675403400792951,0.030386170523036517
$michi,2025-04-13 12:00:00,0.06258275371442241,0.4088579264659469,0.02527454114763567
$michi,2025-04-14 00:00:00,0.057875004150025465,0.3592718245044393,0.020503483313431516
$michi,2025-04-14 12:00:00,0.05976547881438943,0.2698321567512456,0.01582782065368563
$michi,2025-04-15 00:00:00,0.06821266242642483,0.1028994559690266,0.006677982541745853
$michi,2025-04-15 12:00:00,-0.03289241898784658,-0.1863757909544918,0.005965888510327218
$michi,2025-04-16 00:00:00,-0.06093865763764101,-0.2046948698157384,0.012169137303694573
$michi,2025-04-16 12:00:00,-0.0407161042612254,-0.0721924988072151,0.0027358167870068333
$michi,2025-04-17 00:00:00,-0.054241234906753436,-0.1226648958011104,0.006382289253426695
$michi,2025-04-17 12:00:00,-0.061061140053117136,-0.135418620246986,0.00796350963643551
$michi,2025-04-18 00:00:00,-0.04401377367069294,-0.1265512595816205,0.005349929628613091
$michi,2025-04-18 12:00:00,-0.05279561546256871,-0.0162992763103605,0.0005965522470871051
$michi,2025-04-19 00:00:00,0.022036747923803574,0.043823384317928,0.0008555411337631282
$michi,2025-04-19 12:00:00,0.026152976150378388,0.0103018224842892,0.0001386584369851553
$michi,2025-04-20 00:00:00,0.04632528615056532,-0.0138395779240925,-0.0008727488382894584
$michi,2025-04-20 12:00:00,0.03760244394679853,0.0040365949221718,-3.622638543709599e-05
$michi,2025-04-21 00:00:00,-0.02355397361102675,-0.0278897291981071,0.000539144077495763
$michi,2025-04-21 12:00:00,-0.023828022402522187,-0.0360873014010844,0.0007407489142189983
$michi,2025-04-22 00:00:00,0.0569042814666171,0.0230904594481804,0.0010294245962996801
$michi,2025-04-22 12:00:00,0.05,0.1640934280700501,0.007954671403502504
$michi,2025-04-23 00:00:00,0.051040701815451665,0.4198749181050498,0.021175506985709774
$michi,2025-04-23 12:00:00,0.05,0.2320644297401299,0.011353221487006494
$michi,2025-04-24 00:00:00,0.05479235231435298,0.2566344114582215,0.013787641327033733
$michi,2025-04-24 12:00:00,0.05153267068795188,0.3385360035238631,0.017188001032170795
$michi,2025-04-25 00:00:00,0.054285583612359266,0.3116133815249244,0.016644686359439494
$michi,2025-04-25 12:00:00,0.05753192518410247,0.239236068329723,0.013476051958563936
$michi,2025-04-26 00:00:00,0.06007943544833143,0.035479520516084,0.0018311923853421624
$michi,2025-04-26 12:00:00,0.06140527052614755,0.3849936310295569,0.023333611711583036
$michi,2025-04-27 00:00:00,0.06327528886903999,0.4097050703771021,0.025607830234876294
$michi,2025-04-27 12:00:00,0.06818184934805771,0.4963591449856768,0.03350177519920386
$michi,2025-04-28 00:00:00,0.05775090112042658,0.5355977812063535,0.030642499997165857
$michi,2025-04-28 12:00:00,0.0680103239341798,0.3048247551429432,0.02039117872075771
$michi,2025-04-29 00:00:00,0.06996156550530647,0.231902006125346,0.01587441956482384
$michi,2025-04-29 12:00:00,-0.02925989746596599,-0.0402936045017434,0.0010326872489253675
$michi,2025-04-30 00:00:00,-0.040721799820975714,0.0136137419779591,-0.000757985074745743
$michi,2025-04-30 12:00:00,-0.03790964448183957,-0.144054165461346,0.005271493976358521
$michi,2025-05-01 00:00:00,-0.03709248706197781,-0.1858239552776563,0.006707210221632121
$michi,2025-05-01 12:00:00,-0.04812172900376869,-0.1125733466864302,0.005176615437272852
$michi,2025-05-02 00:00:00,-0.048757634660468695,-0.1218661759351138,0.005698118310410337
$michi,2025-05-02 12:00:00,-0.035628561432736953,-0.0065633909210934,5.57013694755594e-05
$michi,2025-05-03 00:00:00,-0.07717016056113228,-0.1631415581052473,0.012203809430369566
$michi,2025-05-03 12:00:00,-0.059689675217637975,-0.1445585226555177,0.008330202891161221
$michi,2025-05-04 00:00:00,-0.0617683142888651,-0.2113484996843411,0.012745798981538164
$michi,2025-05-04 12:00:00,-0.05007848032104649,-0.2705588709772704,0.013298784694314558
$michi,2025-05-05 00:00:00,-0.0473876032283632,-0.1878355129893636,0.008664136745594207
$michi,2025-05-05 12:00:00,-0.03979312178327014,-0.1736644052938996,0.006711683220362978
$michi,2025-05-06 00:00:00,-0.05417028691506209,-0.1168275085744895,0.006057728224476661
$michi,2025-05-06 12:00:00,-0.031000441584820043,-0.0481567326673476,0.0013378777700458042
$michi,2025-05-07 00:00:00,-0.012757904747686115,-0.0012959695529199,-4.7255667626377136e-05
$michi,2025-05-07 12:00:00,0.066078786425645,0.1255921369811681,0.007968582064190734
$michi,2025-05-08 00:00:00,0.07678310673508683,0.2210553915867303,0.01658940419289489
$michi,2025-05-08 12:00:00,0.06557140424527409,0.2369427640823671,0.015208812745411134
$michi,2025-05-09 00:00:00,0.061960960432086855,0.5035853216333599,0.030892825385743908
$michi,2025-05-09 12:00:00,0.06039832011627367,0.6337714099690659,0.03797673689927239
$michi,2025-05-10 00:00:00,0.06271523189943243,0.5596614996016491,0.03478572457320437
$michi,2025-05-10 12:00:00,0.06326867682966754,0.4376560123855377,0.02737357342603322
$michi,2025-05-11 00:00:00,0.06040924612777032,0.2895378774344024,0.017188718670608158
$michi,2025-05-11 12:00:00,0.06193861105348507,0.3538460711155056,0.021607041116359693
$michi,2025-05-12 00:00:00,0.061107369222453266,0.6342661983181612,0.03845280191983738
$michi,2025-05-12 12:00:00,0.06445190015891178,0.378706807438335,0.024086113841721237
$michi,2025-05-13 00:00:00,0.0634695749838125,0.376832777954974,0.023600068381852527
$michi,2025-05-13 12:00:00,0.06331368693922762,0.5958187189669573,0.03740691141050944
$michi,2025-05-14 00:00:00,0.061644727335711774,0.3988598166076713,0.02427938100327334
$michi,2025-05-14 12:00:00,0.0730277330913762,0.2038947803988322,0.014524834936233797
$michi,2025-05-15 00:00:00,-0.07614544645311287,-0.2278503725141064,0.016969041107329143
$michi,2025-05-15 12:00:00,-0.0759671316080194,-0.1618755179205909,0.011917383115949736
$michi,2025-05-16 00:00:00,-0.0674688112620524,-0.1031723572995394,0.0066235722457933955
$michi,2025-05-16 12:00:00,-0.07677369071212606,-0.2429401786428346,0.018267545683113007
$michi,2025-05-17 00:00:00,0.10265680058284817,-0.0443744910663652,-0.005068627283279471
$michi,2025-05-17 12:00:00,-0.04587537873101202,-0.0441615145943642,0.0017965493136965123
$michi,2025-05-18 00:00:00,0.10801366531088816,0.2338939758951745,0.024723677304019878
$michi,2025-05-18 12:00:00,0.08852900115720586,0.081202519012167,0.006746132893810135
$michi,2025-05-19 00:00:00,-0.03667930854426293,-0.0236822309980454,0.0006852513150725002
$michi,2025-05-19 12:00:00,-0.05896012225662358,0.0287968636871513,-0.0019926672148848825
$michi,2025-05-20 00:00:00,-0.06470900242195934,-0.0785364961976059,0.0047584733105532845
$michi,2025-05-20 12:00:00,0.06271512895470585,0.004628535461278,-2.3296446448050527e-05
$michi,2025-05-21 00:00:00,0.05400267623431588,-0.1005940715625144,-0.005702362458853647
$michi,2025-05-21 12:00:00,0.07422864131871948,0.0005808211965252,-0.0003280296383264189
$michi,2025-05-22 00:00:00,0.0660939127326377,0.1479710621855476,0.0094495169073841
$michi,2025-05-22 12:00:00,0.06373937736060144,0.1301340767864323,0.007975968140960884
$michi,2025-05-23 00:00:00,0.06549838812852568,0.1774676798245764,0.011296355032776402
$michi,2025-05-23 12:00:00,-0.057144947093579875,-0.054602498797933,0.0028345321695172404
$michi,2025-05-24 00:00:00,-0.030858795773019365,-0.0500890059968326,0.0013913924276647027
$michi,2025-05-24 12:00:00,-0.06368749471679125,-0.0919102171250187,0.005535093993984809
$michi,2025-05-25 00:00:00,-0.0846922122459769,-0.2057127667106485,0.016998808238735487
$michi,2025-05-25 12:00:00,-0.057278309038199554,-0.1447000958285679,0.008001785261534807
$michi,2025-05-26 00:00:00,-0.030903779628050163,-0.1454533406892592,0.004340539088684318
$michi,2025-05-26 12:00:00,-0.05629496463068562,-0.0345896900005862,0.0016657505520159517
$michi,2025-05-27 00:00:00,-0.050779720293101654,-0.0294043452425849,0.0012392458253547472
$michi,2025-05-27 12:00:00,-0.04922003549446821,-0.0329124076832912,0.00137384969690766
$michi,2025-05-28 00:00:00,-0.011348920639085873,0.0023291352205019,-8.317777397060521e-05
$michi,2025-05-28 12:00:00,-0.07250080996900529,-0.119091656224743,0.008271737486999171
$michi,2025-05-29 00:00:00,-0.07196824260760243,-0.1298324425289896,0.00898397150922591
$michi,2025-05-29 12:00:00,-0.07626717319017408,-0.1396589084661983,0.010270054293591345
$michi,2025-05-30 00:00:00,-0.06746744094784245,-0.2281511414997885,0.015055436461580614
$michi,2025-05-30 12:00:00,-0.06973106256544576,-0.2634806368165796,0.018024129457813176
$michi,2025-05-31 00:00:00,-0.07002306398231052,-0.2614401776382263,0.017956726966396594
$michi,2025-05-31 12:00:00,-0.0648625271714953,-0.148347516986834,0.009297882215524902
$michi,2025-06-01 00:00:00,-0.061081336272028476,-0.2308302375792003,0.013794012681967215
$michi,2025-06-01 12:00:00,-0.09359585453099993,-0.1231122063492167,0.011054812883796733
$michi,2025-06-02 00:00:00,-0.08058808485025275,-0.0936168328877687,0.007141460847920173
$michi,2025-06-02 12:00:00,0.004349401290528756,0.0401631745586601,0.00015293875680452414
$michi,2025-06-03 00:00:00,0.19162253179200223,0.0930201690159444,0.016866647635595214
ALCH,2025-02-18 12:00:00,-0.056089771928497276,-0.0488973662532088,0.0024621932614041944
ALCH,2025-02-19 00:00:00,-0.07018479497583782,-0.0391620179840017,0.002397654228168044
ALCH,2025-02-19 12:00:00,-0.022393382943925937,-0.0030418566356539,-4.384945421690971e-05
ALCH,2025-02-20 00:00:00,-0.002868772739639506,0.0331903567597364,-0.00010955945438943912
ALCH,2025-02-20 12:00:00,-0.07491773432615655,0.0283361462685174,-0.002497468549602681
