token,timestamp,size,y_true,ret_net
$WIF,2025-05-07 12:00:00,0.0,0.0607494933777401,0.0
$WIF,2025-05-08 00:00:00,0.09090909090909091,0.189636857057651,0.01678516882342282
$WIF,2025-05-08 12:00:00,0.08333333333333333,0.2175974549897175,0.01771645458247646
$WIF,2025-05-09 00:00:00,0.06666666666666667,0.3912789065256317,0.025751927101708778
$WIF,2025-05-09 12:00:00,0.06666666666666667,0.3158123471346148,0.02072082314230765
$WIF,2025-05-10 00:00:00,0.07142857142857142,0.5325040073677352,0.03767885766912394
$WIF,2025-05-10 12:00:00,0.06666666666666667,0.643080169619056,0.042538677974603735
$WIF,2025-05-11 00:00:00,0.06666666666666667,0.395802359936527,0.026053490662435133
$WIF,2025-05-11 12:00:00,0.06666666666666667,0.3497339913465551,0.022982266089770338
$WIF,2025-05-12 00:00:00,0.0625,0.6378841191099682,0.039555257444373014
$WIF,2025-05-12 12:00:00,0.06666666666666667,0.5527469114698416,0.0365164607646561
$WIF,2025-05-13 00:00:00,0.06666666666666667,0.3210086445333591,0.021067242968890603
$WIF,2025-05-13 12:00:00,0.06666666666666667,0.2258676263832948,0.014724508425552986
$WIF,2025-05-14 00:00:00,0.07692307692307693,0.226539326858072,0.017041486681390154
$WIF,2025-05-14 12:00:00,0.09090909090909091,0.245376118223709,0.021852374383973548
$WIF,2025-05-15 00:00:00,0.0,-0.1538639780131256,-0.0
$WIF,2025-05-15 12:00:00,0.0,-0.1302334389066418,-0.0
$WIF,2025-05-16 00:00:00,0.0,-0.0844320375607017,-0.0
$WIF,2025-05-16 12:00:00,0.0,-0.1421874569352343,-0.0
$WIF,2025-05-17 00:00:00,0.0,-0.1146111087779309,-0.0
$WIF,2025-05-17 12:00:00,0.0,-0.1764722598491175,-0.0
$WIF,2025-05-18 00:00:00,0.0,-0.0154456299667118,-0.0
$WIF,2025-05-18 12:00:00,0.0,0.008973241635281,0.0
$WIF,2025-05-19 00:00:00,0.0,-0.1012079757987519,-0.0
$WIF,2025-05-19 12:00:00,0.0,-0.0194697824557946,-0.0
$WIF,2025-05-20 00:00:00,0.0,-0.0339355039497087,-0.0
$WIF,2025-05-20 12:00:00,0.0,0.0402633908873051,0.0
$WIF,2025-05-21 00:00:00,0.0,-0.0453766610917344,-0.0
$WIF,2025-05-21 12:00:00,0.1,0.1161235784272805,0.01111235784272805
$WIF,2025-05-22 00:00:00,0.07692307692307693,0.2132225633512103,0.016017120257785407
$WIF,2025-05-22 12:00:00,0.07142857142857142,0.202866617626565,0.014133329830468926
$WIF,2025-05-23 00:00:00,0.07692307692307693,0.3348438651029304,0.025372605007917725
$WIF,2025-05-23 12:00:00,0.125,0.1727081439626014,0.020963517995325174
$WIF,2025-05-24 00:00:00,0.14285714285714285,0.1678475505696015,0.023263935795657352
$WIF,2025-05-24 12:00:00,0.0,-0.0185155463464232,-0.0
$WIF,2025-05-25 00:00:00,0.0,-0.0660248842028878,-0.0
$WIF,2025-05-25 12:00:00,0.0,-0.0701386892169678,-0.0
$WIF,2025-05-26 00:00:00,0.0,-0.0922354198063497,-0.0
